X,Y,FID,Call_Taken,Customer,Location,Latitude,Longitude,Snow_Emerg,Day,Ward,Neighborho,Community,Tow_Dist
-93.248861,44.988298,312,02/26/2018 12:19pm,Snow Emergency,"326 6th st se,Minneapolis,MN",44.988298,-93.248861,Yardville,2,3,Marcy Holmes,University,4
-93.229499,44.988366,313,02/26/2018 12:19pm,Snow Emergency,"1016 16TH AVE SE,Minneapolis,MN",44.988366,-93.229499,Yardville,2,1,Como,University,4
-93.235821,44.967538,314,02/26/2018 12:23am,Snow Emergency,"9th st 25th ave s,Minneapolis,MN",44.967538,-93.235821,Yardville,2,2,Cedar Riverside,University,4
-93.236468,44.984197,315,02/26/2018 12:29pm,Snow Emergency,"626 12th ave se,Minneapolis,MN",44.984197,-93.236468,Yardville,2,3,Marcy Holmes,University,4
-93.228718,44.972551,316,02/26/2018 12:35am,Snow Emergency,"610 DELAWARE ST SE,Minneapolis,MN",44.972551,-93.228718,Yardville,2,2,University of Minnesota,University,4
-93.233878,44.978709,317,02/26/2018 12:35am,Snow Emergency,"313 16th Ave se,Minneapolis,MN",44.978709,-93.233878,Yardville,2,2,University of Minnesota,University,4
-93.239463,44.982746,318,02/26/2018 12:35pm,Snow Emergency,"420 11TH AVE SE,Minneapolis,MN",44.982746,-93.239463,Yardville,2,3,Marcy Holmes,University,4
-93.238652,44.983584,319,02/26/2018 12:38pm,Snow Emergency,"512 11th Ave se,Minneapolis,MN",44.983584,-93.238652,Yardville,2,3,Marcy Holmes,University,4
-93.241214,44.986314,320,02/26/2018 12:38pm,Snow Emergency,"812 7th st se,Minneapolis,MN",44.986314,-93.241214,Yardville,2,3,Marcy Holmes,University,4
-93.233715,44.978519,321,02/26/2018 12:44am,Snow Emergency,"310 16th ave se,Minneapolis,MN",44.978519,-93.233715,Yardville,2,2,University of Minnesota,University,4
-93.240328,44.983216,322,02/26/2018 12:58pm,Snow Emergency,"1002 5TH ST SE,Minneapolis,MN",44.983216,-93.240328,Yardville,2,3,Marcy Holmes,University,4
-93.241067,44.98362,323,02/26/2018 12:59pm,Snow Emergency,"928 5TH ST SE,Minneapolis,MN",44.98362,-93.241067,Yardville,2,3,Marcy Holmes,University,4
-93.215971,44.985764,324,02/27/2018 01:06pm,Snow Emergency,"859 weeks ave se,Minneapolis,MN",44.985764,-93.215971,Yardville,2,2,Como,University,4
-93.224286,44.968391,325,02/27/2018 01:46pm,Snow Emergency,"651 erie st se,Minneapolis,MN",44.968391,-93.224286,Yardville,2,2,Prospect Park - East River Road,University,4
-93.224029,44.969068,326,02/27/2018 02:03pm,Snow Emergency,"631 Erie st se,Minneapolis,MN",44.969068,-93.224029,Yardville,2,2,Prospect Park - East River Road,University,4
-93.224048,44.968885,327,02/27/2018 02:08pm,Snow Emergency,"637 erie st se,Minneapolis,MN",44.968885,-93.224048,Yardville,2,2,Prospect Park - East River Road,University,4
-93.225276,44.96892,328,02/27/2018 02:35pm,Snow Emergency,"635 Ontario st se,Minneapolis,MN",44.96892,-93.225276,Yardville,2,2,Prospect Park - East River Road,University,4
-93.23459,44.991155,329,02/27/2018 08:40am,Snow Emergency,"1207 12th ave se,Minneapolis,MN",44.991155,-93.23459,Yardville,2,2,Como,University,4
-93.234627,44.984219,330,02/27/2018 09:03am,Snow Emergency,"707 13th ave se,Minneapolis,MN",44.984219,-93.234627,Yardville,3,3,Marcy Holmes,University,4
-93.234569,44.984295,331,02/27/2018 09:05am,Snow Emergency,"709 13th ave se,Minneapolis,MN",44.984295,-93.234569,Yardville,3,3,Marcy Holmes,University,4
-93.228863,44.986794,332,02/27/2018 09:17am,Snow Emergency,"1529 brook ave se,Minneapolis,MN",44.986794,-93.228863,Yardville,2,2,Como,University,4
-93.216448,44.990009,333,02/27/2018 09:38am,Snow Emergency,"1061 26th ave se,Minneapolis,MN",44.990009,-93.216448,Yardville,3,1,Como,University,4
-93.216458,44.988794,334,02/27/2018 09:43am,Snow Emergency,"1025 26TH AVE SE,Minneapolis,MN",44.988794,-93.216458,Yardville,3,1,Como,University,4
-93.216776,44.989291,335,02/27/2018 09:47am,Snow Emergency,"1045 26th ave se,Minneapolis,MN",44.989291,-93.216776,Yardville,3,1,Como,University,4
-93.221861,44.987248,336,02/27/2018 09:52am,Snow Emergency,"919 22ave se,Minneapolis,MN",44.987248,-93.221861,Yardville,2,2,Como,University,4
-93.216436,44.99072,337,02/27/2018 10:14am,Snow Emergency,"1087 26TH AVE SE,Minneapolis,MN",44.99072,-93.216436,Yardville,3,1,Como,University,4
-93.223228,44.988553,338,02/27/2018 10:16am,Snow Emergency,"1023 21st ave se,Minneapolis,MN",44.988553,-93.223228,Yardville,3,1,Como,University,4
-93.218326,44.987446,339,02/27/2018 10:17am,Snow Emergency,"937 WEEKS AVE SE,Minneapolis,MN",44.987446,-93.218326,Yardville,2,2,Como,University,4
-93.216776,44.989291,340,02/27/2018 10:20am,Snow Emergency,"1045 26th ave se,Minneapolis,MN",44.989291,-93.216776,Yardville,3,1,Como,University,4
-93.218059,44.99009,341,02/27/2018 10:31am,Snow Emergency,"1065 25th ave se,Minneapolis,MN",44.99009,-93.218059,Yardville,3,1,Como,University,4
-93.217701,44.990809,342,02/27/2018 10:33am,Snow Emergency,"1091 25th ave se,Minneapolis,MN",44.990809,-93.217701,Yardville,3,1,Como,University,4
-93.218057,44.990645,343,02/27/2018 10:35am,Snow Emergency,"1085 25 TH ST SE,Minneapolis,MN",44.990645,-93.218057,Yardville,3,1,Como,University,4
-93.218219,44.987127,344,02/27/2018 10:37am,Snow Emergency,"925 weeks ave se,Minneapolis,MN",44.987127,-93.218219,Yardville,2,2,Como,University,4
-93.217753,44.987477,345,02/27/2018 10:42am,Snow Emergency,"941 25th ave se,Minneapolis,MN",44.987477,-93.217753,Yardville,2,2,Como,University,4
-93.219202,44.986406,346,02/27/2018 10:51am,Snow Emergency,"2327 cole ave se,Minneapolis,MN",44.986406,-93.219202,Yardville,2,2,Como,University,4
-93.219367,44.98534,347,02/27/2018 10:55am,Snow Emergency,"857 24th ave se,Minneapolis,MN",44.98534,-93.219367,Yardville,2,2,Como,University,4
-93.228863,44.986794,348,02/27/2018 10:56am,Snow Emergency,"1529 brook ave se,Minneapolis,MN",44.986794,-93.228863,Yardville,2,2,Como,University,4
-93.219372,44.984761,349,02/27/2018 11:02am,Snow Emergency,"837 24th ave se ,Minneapolis,MN",44.984761,-93.219372,Yardville,2,2,Como,University,4
-93.218041,44.9852,350,02/27/2018 11:07am,Snow Emergency,"851 25th ave se,Minneapolis,MN",44.9852,-93.218041,Yardville,2,2,Como,University,4
-93.24209,44.963238,351,02/27/2018 11:16am,Snow Emergency,"923 21st ave so,Minneapolis,MN",44.963238,-93.24209,Yardville,3,6,Seward,Longfellow,4
-93.217754,44.987396,352,02/27/2018 11:16am,Snow Emergency,"921 25th ave se,Minneapolis,MN",44.987396,-93.217754,Yardville,2,2,Como,University,4
-93.225311,44.968753,353,02/27/2018 11:25am,Snow Emergency,"645 ONTARIO ST SE,Minneapolis,MN",44.968753,-93.225311,Yardville,2,2,Prospect Park - East River Road,University,4
-93.215631,44.985873,354,02/27/2018 11:29am,Snow Emergency,"855 weeks ave se,Minneapolis,MN",44.985873,-93.215631,Yardville,2,2,Como,University,4
-93.225311,44.968664,355,02/27/2018 11:30am,Snow Emergency,"657 Ontario st se,Minneapolis,MN",44.968664,-93.225311,Yardville,2,2,Prospect Park - East River Road,University,4
-93.215554,44.986217,356,02/27/2018 11:30am,Snow Emergency,"879 27th ave se,Minneapolis,MN",44.986217,-93.215554,Yardville,2,2,Como,University,4
-93.225311,44.968664,357,02/27/2018 11:33am,Snow Emergency,"657 Ontario st se,Minneapolis,MN",44.968664,-93.225311,Yardville,2,2,Prospect Park - East River Road,University,4
-93.220586,44.985748,358,02/27/2018 11:33am,Snow Emergency,"871 23rd ave se,Minneapolis,MN",44.985748,-93.220586,Yardville,2,2,Como,University,4
-93.238578,44.965201,359,02/27/2018 11:42am,Snow Emergency,"835 23rd ave s,Minneapolis,MN",44.965201,-93.238578,Yardville,2,2,Cedar Riverside,University,4
-93.244396,44.971069,360,02/27/2018 11:46am,Snow Emergency,"303 19th st s,Minneapolis,MN",44.971069,-93.244396,Yardville,2,2,University of Minnesota,University,4
-93.225311,44.968738,361,02/27/2018 11:54am,Snow Emergency,"647 ONTARIO ST SE,Minneapolis,MN",44.968738,-93.225311,Yardville,2,2,Prospect Park - East River Road,University,4
-93.22402,44.969423,362,02/27/2018 12:03pm,Snow Emergency,"621 erie st se,Minneapolis,MN",44.969423,-93.22402,Yardville,2,2,Prospect Park - East River Road,University,4
-93.224022,44.970052,363,02/27/2018 12:09pm,Snow Emergency,"601 Erie st se,Minneapolis,MN",44.970052,-93.224022,Yardville,2,2,Prospect Park - East River Road,University,4
-93.217497,44.986673,364,02/27/2018 12:15pm,Snow Emergency,"901 weeks Ave SE ,Minneapolis,MN",44.986673,-93.217497,Yardville,2,2,Como,University,4
-93.242113,44.963446,365,02/27/2018 12:17pm,Snow Emergency,"917 21st ave so,Minneapolis,MN",44.963446,-93.242113,Yardville,3,6,Seward,Longfellow,4
-93.245642,44.969529,366,02/27/2018 12:17pm,Snow Emergency,"425 19th ave s,Minneapolis,MN",44.969529,-93.245642,Yardville,3,6,Cedar Riverside,University,4
-93.241456,44.960779,367,02/27/2018 12:18pm,Snow Emergency,"2121 22nd St E ,Minneapolis,MN",44.960779,-93.241456,Yardville,3,6,Seward,Longfellow,4
-93.242149,44.963419,368,02/27/2018 12:24pm,Snow Emergency,"919 21st Ave S,Minneapolis,MN",44.963419,-93.242149,Yardville,3,6,Seward,Longfellow,4
-93.218845,44.987437,369,02/27/2018 12:28pm,Snow Emergency,"947 weeks ave se,Minneapolis,MN",44.987437,-93.218845,Yardville,2,2,Como,University,4
-93.225307,44.969973,370,02/27/2018 12:30pm,Snow Emergency,"605 Ontario St Se,Minneapolis,MN",44.969973,-93.225307,Yardville,2,2,Prospect Park - East River Road,University,4
-93.245642,44.96957,371,02/27/2018 12:34pm,Snow Emergency,"419 19th ave s,Minneapolis,MN",44.96957,-93.245642,Yardville,2,2,Cedar Riverside,University,4
-93.242149,44.963419,372,02/27/2018 12:38pm,Snow Emergency,"919 21st Ave S,Minneapolis,MN",44.963419,-93.242149,Yardville,3,6,Seward,Longfellow,4
-93.242149,44.963419,373,02/27/2018 12:39pm,Snow Emergency,"919 21st Av S,Minneapolis,MN",44.963419,-93.242149,Yardville,3,6,Seward,Longfellow,4
-93.225311,44.968708,374,02/27/2018 12:40pm,Snow Emergency,"651 Ontario st se,Minneapolis,MN",44.968708,-93.225311,Yardville,2,2,Prospect Park - East River Road,University,4
-93.225397,44.969321,375,02/27/2018 12:44pm,Snow Emergency,"623 Ontario st se,Minneapolis,MN",44.969321,-93.225397,Yardville,2,2,Prospect Park - East River Road,University,4
-93.242011,44.96202,376,02/27/2018 12:46pm,Snow Emergency,"2019 21st Ave S,Minneapolis,MN",44.96202,-93.242011,Yardville,3,6,Seward,Longfellow,4
-93.22391,44.968707,377,02/27/2018 12:46pm,Snow Emergency,"641 Erie st se,Minneapolis,MN",44.968707,-93.22391,Yardville,2,2,Prospect Park - East River Road,University,4
-93.225311,44.968679,378,02/27/2018 12:49pm,Snow Emergency,"655 Ontario st se,Minneapolis,MN",44.968679,-93.225311,Yardville,2,2,Prospect Park - East River Road,University,4
-93.262689,44.948357,379,02/25/2018 09:25pm,Snow Emergency,"3000 BLOCK CHICAGO AVE S,Minneapolis,MN",44.948357,-93.262689,Yardville,1,6,Phillips West,Phillips,3
-93.285917,44.968409,380,02/25/2018 09:33pm,Snow Emergency,"333 15 th st w ,Minneapolis,MN",44.968409,-93.285917,Yardville,1,7,Loring Park,Central,3
-93.294785,44.951577,381,02/25/2018 09:35pm,Snow Emergency,"2806 emerson s,Minneapolis,MN",44.951577,-93.294785,Yardville,1,10,Lowry Hill East,Calhoun Isle,3
-93.262689,44.948357,382,02/25/2018 09:43pm,Snow Emergency,"3000 BLOCK CHICAGO AVE,Minneapolis,MN",44.948357,-93.262689,Yardville,1,6,Phillips West,Phillips,3
-93.262689,44.948357,383,02/25/2018 09:47pm,Snow Emergency,"3000 BLOCK CHICAGO AVE S,Minneapolis,MN",44.948357,-93.262689,Yardville,1,6,Phillips West,Phillips,3
-93.285931,44.968414,384,02/25/2018 09:54pm,Snow Emergency,"355 15th st w,Minneapolis,MN",44.968414,-93.285931,Yardville,1,7,Loring Park,Central,3
-93.294794,44.951198,385,02/25/2018 10:10pm,Snow Emergency,"2824 emerson s,Minneapolis,MN",44.951198,-93.294794,Yardville,1,10,Lowry Hill East,Calhoun Isle,3
-93.294785,44.951577,386,02/25/2018 10:13pm,Snow Emergency,"2806 EMERSON AVE S,Minneapolis,MN",44.951577,-93.294785,Yardville,1,10,Lowry Hill East,Calhoun Isle,3
-93.281039,44.967466,387,02/25/2018 10:13pm,Snow Emergency,"201 15th st w,Minneapolis,MN",44.967466,-93.281039,Yardville,1,7,Loring Park,Central,3
-93.294787,44.951512,388,02/25/2018 10:23pm,Snow Emergency,"2814 EMERSON AVE S,Minneapolis,MN",44.951512,-93.294787,Yardville,1,10,Lowry Hill East,Calhoun Isle,3
-93.294482,44.950029,389,02/25/2018 10:27pm,Snow Emergency,"2900 EMERSON AVE S,Minneapolis,MN",44.950029,-93.294482,Yardville,1,10,Lowry Hill East,Calhoun Isle,3
-93.274253,44.980367,390,02/25/2018 10:27pm,Snow Emergency,"504 1st Ave n,Minneapolis,MN",44.980367,-93.274253,Yardville,1,3,Downtown West,Central,3
-93.281275,44.967459,391,02/25/2018 10:28pm,Snow Emergency,"205 15th st w ,Minneapolis,MN",44.967459,-93.281275,Yardville,1,7,Loring Park,Central,3
-93.294797,44.949479,392,02/25/2018 10:39pm,Snow Emergency,"2914 Emerson av s,Minneapolis,MN",44.949479,-93.294797,Yardville,1,10,Lowry Hill East,Calhoun Isle,3
-93.294792,44.949401,393,02/25/2018 10:42pm,Snow Emergency,"2916 EMERSON AVE S,Minneapolis,MN",44.949401,-93.294792,Yardville,1,10,Lowry Hill East,Calhoun Isle,3
-93.281511,44.967453,394,02/25/2018 10:43pm,Snow Emergency,"209 15th st w,Minneapolis,MN",44.967453,-93.281511,Yardville,1,7,Loring Park,Central,3
-93.294798,44.949286,395,02/25/2018 10:44pm,Snow Emergency,"2920 emerson ave s,Minneapolis,MN",44.949286,-93.294798,Yardville,1,10,Lowry Hill East,Calhoun Isle,3
-93.275052,44.97891,396,02/25/2018 10:46pm,Snow Emergency,"601 1st Ave n,Minneapolis,MN",44.97891,-93.275052,Yardville,1,3,Downtown West,Central,3
-93.27619,44.979455,397,02/25/2018 10:52pm,Snow Emergency,"600 1st ave n,Minneapolis,MN",44.979455,-93.27619,Yardville,1,3,Downtown West,Central,3
-93.279336,44.967717,398,02/25/2018 10:56pm,Snow Emergency,"15th st & la Salle ave ,Minneapolis,MN",44.967717,-93.279336,Yardville,1,7,Loring Park,Central,3
-93.280141,44.967576,399,02/25/2018 11:04pm,Snow Emergency,"109 15th st W,Minneapolis,MN",44.967576,-93.280141,Yardville,1,7,Loring Park,Central,3
-93.281656,44.968032,400,02/25/2018 11:06pm,Snow Emergency,"214 15th st w,Minneapolis,MN",44.968032,-93.281656,Yardville,1,7,Loring Park,Central,3
-93.281469,44.967727,401,02/25/2018 11:15pm,Snow Emergency,"206 15th St w ,Minneapolis,MN",44.967727,-93.281469,Yardville,1,7,Loring Park,Central,3
-93.273119,44.966071,402,02/25/2018 11:29pm,Snow Emergency,"1700 BLOCK OF 3RD AVE S,Minneapolis,MN",44.966071,-93.273119,Yardville,1,6,Steven's Square - Loring Heights,Central,3
-93.268469,44.968277,403,02/25/2018 11:29pm,Snow Emergency,"512 15th st,Minneapolis,MN",44.968277,-93.268469,Yardville,1,7,Elliot Park,Central,3
-93.286022,44.968446,404,02/25/2018 11:31pm,Snow Emergency,"515 15TH ST W,Minneapolis,MN",44.968446,-93.286022,Yardville,1,7,Loring Park,Central,3
-93.282001,44.967747,405,02/25/2018 11:34pm,Snow Emergency,"712 15th st w,Minneapolis,MN",44.967747,-93.282001,Yardville,1,7,Loring Park,Central,3
-93.285899,44.968403,406,02/25/2018 11:40pm,Snow Emergency,"304 15th st w,Minneapolis,MN",44.968403,-93.285899,Yardville,1,7,Loring Park,Central,3
-93.27299,44.965052,407,02/25/2018 11:47pm,Snow Emergency,"1800 3RD AVE S,Minneapolis,MN",44.965052,-93.27299,Yardville,1,6,Steven's Square - Loring Heights,Central,3
-93.272544,44.96494,408,02/25/2018 11:48pm,Snow Emergency,"1805 3rd Ave s,Minneapolis,MN",44.96494,-93.272544,Yardville,1,6,Steven's Square - Loring Heights,Central,3
-93.281422,44.967727,409,02/25/2018 11:51pm,Snow Emergency,"204 15TH ST W,Minneapolis,MN",44.967727,-93.281422,Yardville,1,7,Loring Park,Central,3
-93.272443,44.964736,410,02/25/2018 11:54pm,Snow Emergency,"1811 3rd av s,Minneapolis,MN",44.964736,-93.272443,Yardville,1,6,Steven's Square - Loring Heights,Central,3
-93.272443,44.964633,411,02/25/2018 11:59pm,Snow Emergency,"1815 3rd ave s,Minneapolis,MN",44.964633,-93.272443,Yardville,1,6,Steven's Square - Loring Heights,Central,3
-93.272752,44.962,412,02/26/2018 01:04am,Snow Emergency,"2019 3rd av s,Minneapolis,MN",44.962,-93.272752,Yardville,1,10,Whittier,Powderhorn,3
-93.284182,44.961964,413,02/26/2018 01:06pm,Snow Emergency,"2020 grand ave s ,Minneapolis,MN",44.961964,-93.284182,Yardville,2,10,Whittier,Powderhorn,3
-93.273113,44.961329,414,02/26/2018 01:13am,Snow Emergency,"2114 3rd ave s,Minneapolis,MN",44.961329,-93.273113,Yardville,1,10,Whittier,Powderhorn,3
-93.284531,44.960606,415,02/26/2018 01:20pm,Snow Emergency,"2204 Grand ave s,Minneapolis,MN",44.960606,-93.284531,Yardville,2,10,Whittier,Powderhorn,3
-93.272748,44.96089,416,02/26/2018 01:22am,Snow Emergency,"2200 3RD AVE S,Minneapolis,MN",44.96089,-93.272748,Yardville,1,10,Whittier,Powderhorn,3
-93.284188,44.960668,417,02/26/2018 01:24pm,Snow Emergency,"2202 Grand ave s,Minneapolis,MN",44.960668,-93.284188,Yardville,2,10,Whittier,Powderhorn,3
-93.274028,44.964849,418,02/26/2018 01:24pm,Snow Emergency,"1824 2nd av s,Minneapolis,MN",44.964849,-93.274028,Yardville,2,6,Steven's Square - Loring Heights,Central,3
-93.272749,44.960764,419,02/26/2018 01:27am,Snow Emergency,"2214 3rd Ave s ,Minneapolis,MN",44.960764,-93.272749,Yardville,1,10,Whittier,Powderhorn,3
-93.263253,44.980708,420,02/26/2018 01:27am,Snow Emergency,"211 3 AVE S,Minneapolis,MN",44.980708,-93.263253,Yardville,1,3,Downtown West,Central,3
-93.272749,44.9608,421,02/26/2018 01:30am,Snow Emergency,"2210 3rd av s,Minneapolis,MN",44.9608,-93.272749,Yardville,1,10,Whittier,Powderhorn,3
-93.281154,44.967725,422,02/26/2018 01:31am,Snow Emergency,"203 15TH ST W,Minneapolis,MN",44.967725,-93.281154,Yardville,1,7,Loring Park,Central,3
-93.253751,44.970362,423,02/26/2018 01:32pm,Snow Emergency,"1806 6th st s,Minneapolis,MN",44.970362,-93.253751,Yardville,2,6,Downtown East,Central,3
-93.286022,44.968446,424,02/26/2018 01:36am,Snow Emergency,"629 15TH ST W,Minneapolis,MN",44.968446,-93.286022,Yardville,1,7,Loring Park,Central,3
-93.268982,44.960028,425,02/26/2018 01:36pm,Snow Emergency,"2302 5TH AVE S,Minneapolis,MN",44.960028,-93.268982,Yardville,2,6,Phillips West,Phillips,3
-93.268289,44.957573,426,02/26/2018 01:38pm,Snow Emergency,"516 25TH ST E,Minneapolis,MN",44.957573,-93.268289,Yardville,2,6,Phillips West,Phillips,3
-93.273117,44.956653,427,02/26/2018 01:40am,Snow Emergency,"2500 BLOCK OF 3RD AVE S,Minneapolis,MN",44.956653,-93.273117,Yardville,1,10,Whittier,Powderhorn,3
-93.284519,44.960498,428,02/26/2018 01:43pm,Snow Emergency,"2208 grand ave s ,Minneapolis,MN",44.960498,-93.284519,Yardville,2,10,Whittier,Powderhorn,3
-93.285902,44.968404,429,02/26/2018 02:00am,Snow Emergency,"308 15TH ST W,Minneapolis,MN",44.968404,-93.285902,Yardville,1,7,Loring Park,Central,3
-93.289389,44.963775,430,02/26/2018 02:04pm,Snow Emergency,"1904 Aldrich av s,Minneapolis,MN",44.963775,-93.289389,Yardville,2,10,Lowry Hill East,Calhoun Isle,3
-93.273117,44.956653,431,02/26/2018 02:08am,Snow Emergency,"2500 block of 3rd Ave s,Minneapolis,MN",44.956653,-93.273117,Yardville,1,10,Whittier,Powderhorn,3
-93.276351,44.952699,432,02/26/2018 02:12am,Snow Emergency,"2727 1st ave s,Minneapolis,MN",44.952699,-93.276351,Yardville,1,10,Whittier,Powderhorn,3
-93.276913,44.95137,433,02/26/2018 02:19am,Snow Emergency,"2814 1st ave s,Minneapolis,MN",44.95137,-93.276913,Yardville,1,10,Whittier,Powderhorn,3
-93.260897,44.967996,434,02/26/2018 02:20pm,Snow Emergency,"904 15th st e,Minneapolis,MN",44.967996,-93.260897,Yardville,2,6,Elliot Park,Central,3
-93.276913,44.95137,435,02/26/2018 02:21am,Snow Emergency,"2814 1stsv s ,Minneapolis,MN",44.95137,-93.276913,Yardville,1,10,Whittier,Powderhorn,3
-93.289304,44.962262,436,02/26/2018 02:22pm,Snow Emergency,"2008 Aldrich av s ,Minneapolis,MN",44.962262,-93.289304,Yardville,2,10,Lowry Hill East,Calhoun Isle,3
-93.268924,44.96886,437,02/26/2018 02:27pm,Snow Emergency,"1410 5th ave s,Minneapolis,MN",44.96886,-93.268924,Yardville,2,7,Elliot Park,Central,3
-93.276891,44.951099,438,02/26/2018 02:29am,Snow Emergency,"2822 1st av s,Minneapolis,MN",44.951099,-93.276891,Yardville,1,10,Whittier,Powderhorn,3
-93.294348,44.96698,439,02/26/2018 02:31am,Snow Emergency,"1400 emerson AVE N,Minneapolis,MN",44.96698,-93.294348,Yardville,1,7,Lowry Hill,Calhoun Isle,3
-93.259678,44.96799,440,02/26/2018 02:32pm,Snow Emergency,"1504 10TH AVE S,Minneapolis,MN",44.96799,-93.259678,Yardville,2,6,Elliot Park,Central,3
-93.276481,44.953375,441,02/26/2018 02:35am,Snow Emergency,"2707 1ST AVE S,Minneapolis,MN",44.953375,-93.276481,Yardville,1,10,Whittier,Powderhorn,3
-93.259992,44.966966,442,02/26/2018 02:36pm,Snow Emergency,"1624 10TH AVE S,Minneapolis,MN",44.966966,-93.259992,Yardville,2,6,Elliot Park,Central,3
-93.261331,44.967651,443,02/26/2018 02:36pm,Snow Emergency,"1508 Elliot ave ,Minneapolis,MN",44.967651,-93.261331,Yardville,2,6,Elliot Park,Central,3
-93.261381,44.967512,444,02/26/2018 02:38pm,Snow Emergency,"1512 elliot Ave ,Minneapolis,MN",44.967512,-93.261381,Yardville,2,6,Elliot Park,Central,3
-93.260194,44.968221,445,02/26/2018 02:47pm,Snow Emergency,"924 15th st e,Minneapolis,MN",44.968221,-93.260194,Yardville,2,6,Elliot Park,Central,3
-93.265945,44.978687,446,02/26/2018 09:00am,Snow Emergency,"220 4th ave ne,Minneapolis,MN",44.978687,-93.265945,Yardville,2,3,Downtown West,Central,3
-93.300829,44.950057,447,02/26/2018 09:08am,Snow Emergency,"The mall & Humboldt Ave n ,Minneapolis,MN",44.950057,-93.300829,Yardville,2,7,East Isles,Calhoun Isle,3
-93.300708,44.949982,448,02/26/2018 09:10am,Snow Emergency,"Mall/ Humboldt,Minneapolis,MN",44.949982,-93.300708,Yardville,2,7,East Isles,Calhoun Isle,3
-93.259656,44.961368,449,02/26/2018 09:25am,Snow Emergency,"2118 10th av s,Minneapolis,MN",44.961368,-93.259656,Yardville,2,6,Ventura Village,Phillips,3
-93.300829,44.950057,450,02/26/2018 09:27am,Snow Emergency,"The mall & Humboldt Ave n ,Minneapolis,MN",44.950057,-93.300829,Yardville,2,7,East Isles,Calhoun Isle,3
-93.302097,44.949925,451,02/26/2018 09:35am,Snow Emergency,"THE MALL & IRVING AVE S,Minneapolis,MN",44.949925,-93.302097,Yardville,2,7,East Isles,Calhoun Isle,3
-93.300829,44.950057,452,02/26/2018 09:39am,Snow Emergency,"THE MALL @ HUMBOLDT AVE S,Minneapolis,MN",44.950057,-93.300829,Yardville,2,7,East Isles,Calhoun Isle,3
-93.303368,44.950175,453,02/26/2018 09:50am,Snow Emergency,"The mall & James ave s,Minneapolis,MN",44.950175,-93.303368,Yardville,2,7,East Isles,Calhoun Isle,3
-93.259656,44.961379,454,02/26/2018 09:54am,Snow Emergency,"2116 10th av s,Minneapolis,MN",44.961379,-93.259656,Yardville,2,6,Ventura Village,Phillips,3
-93.280834,44.966751,455,02/26/2018 09:56am,Snow Emergency,"1508 spruce place,Minneapolis,MN",44.966751,-93.280834,Yardville,2,7,Loring Park,Central,3
-93.302097,44.949925,456,02/26/2018 10:06am,Snow Emergency,"The mall & Irving Ave s,Minneapolis,MN",44.949925,-93.302097,Yardville,2,7,East Isles,Calhoun Isle,3
-93.281164,44.967007,457,02/26/2018 10:28am,Snow Emergency,"1518 spruce place,Minneapolis,MN",44.967007,-93.281164,Yardville,2,7,Loring Park,Central,3
-93.259988,44.960341,458,02/26/2018 10:31am,Snow Emergency,"2214 10th av s,Minneapolis,MN",44.960341,-93.259988,Yardville,2,6,Ventura Village,Phillips,3
-93.260048,44.957678,459,02/26/2018 10:49am,Snow Emergency,"2448 10TH AVE S,Minneapolis,MN",44.957678,-93.260048,Yardville,2,9,Midtown Phillips,Phillips,3
-93.261589,44.958638,460,02/26/2018 10:50am,Snow Emergency,"2404 Elliot ave ,Minneapolis,MN",44.958638,-93.261589,Yardville,2,9,Midtown Phillips,Phillips,3
-93.26036,44.957705,461,02/26/2018 10:52am,Snow Emergency,"2444 10TH AVE S,Minneapolis,MN",44.957705,-93.26036,Yardville,2,9,Midtown Phillips,Phillips,3
-93.26036,44.957705,462,02/26/2018 10:52am,Snow Emergency,"2444 10TH AVE S,Minneapolis,MN",44.957705,-93.26036,Yardville,2,9,Midtown Phillips,Phillips,3
-93.29474,44.960168,463,02/26/2018 11:00am,Snow Emergency,"2220 Emerson av s,Minneapolis,MN",44.960168,-93.29474,Yardville,2,7,East Isles,Calhoun Isle,3
-93.264186,44.951269,464,02/26/2018 11:16am,Snow Emergency,"2814 Columbus ave s ,Minneapolis,MN",44.951269,-93.264186,Yardville,2,6,Phillips West,Phillips,3
-93.29306,44.965918,465,02/26/2018 11:17am,Snow Emergency,"1778 DuPont av s,Minneapolis,MN",44.965918,-93.29306,Yardville,2,7,Lowry Hill,Calhoun Isle,3
-93.296903,44.962051,466,02/26/2018 11:46am,Snow Emergency,"2018 Girard av s ,Minneapolis,MN",44.962051,-93.296903,Yardville,2,7,Lowry Hill,Calhoun Isle,3
-93.264197,44.949422,467,02/26/2018 11:47am,Snow Emergency,"2918 columbus,Minneapolis,MN",44.949422,-93.264197,Yardville,2,6,Phillips West,Phillips,3
-93.273028,44.964343,468,02/26/2018 12:01am,Snow Emergency,"1830 3rd ave s,Minneapolis,MN",44.964343,-93.273028,Yardville,1,6,Steven's Square - Loring Heights,Central,3
-93.282001,44.967747,469,02/26/2018 12:07am,Snow Emergency,"708 15th st w,Minneapolis,MN",44.967747,-93.282001,Yardville,1,7,Loring Park,Central,3
-93.264134,44.949884,470,02/26/2018 12:10pm,Snow Emergency,"2904 COLUMBUS AVE S,Minneapolis,MN",44.949884,-93.264134,Yardville,2,6,Phillips West,Phillips,3
