X,Y,FID,Call_Taken,Customer,Location,Latitude,Longitude,Snow_Emerg,Day,Ward,Neighborho,Community,Tow_Dist
-93.237659,44.98574,613,02/25/2018 12:00pm,Snow Emergency,"711 11th ave se,Minneapolis,MN",44.98574,-93.237659,Xerxes,2,3,Marcy Holmes,University,4
-93.238279,44.98536,614,02/25/2018 12:03pm,Snow Emergency,"1027 7th st se,Minneapolis,MN",44.98536,-93.238279,Xerxes,2,3,Marcy Holmes,University,4
-93.250482,44.985777,615,02/25/2018 12:04pm,Snow Emergency,"317 4TH AVE SE,Minneapolis,MN",44.985777,-93.250482,Xerxes,2,3,Marcy Holmes,University,4
-93.25046,44.985782,616,02/25/2018 12:07pm,Snow Emergency,"319 4TH AVE SE,Minneapolis,MN",44.985782,-93.25046,Xerxes,2,3,Marcy Holmes,University,4
-93.257116,44.987245,617,02/25/2018 12:18pm,Snow Emergency,"613 9 1/2 AVE SE,Minneapolis,MN",44.987245,-93.257116,Xerxes,2,3,Nicollet Island - East Bank,University,4
-93.240095,44.986936,618,02/25/2018 12:19pm,Snow Emergency,"729 9TH AVE SE,Minneapolis,MN",44.986936,-93.240095,Xerxes,2,3,Marcy Holmes,University,4
-93.244029,44.986617,619,02/25/2018 12:24pm,Snow Emergency,"629 6th st se,Minneapolis,MN",44.986617,-93.244029,Xerxes,2,3,Marcy Holmes,University,4
-93.238853,44.985583,620,02/25/2018 12:30pm,Snow Emergency,"927 7th st se ,Minneapolis,MN",44.985583,-93.238853,Xerxes,2,3,Marcy Holmes,University,4
-93.244195,44.986685,621,02/25/2018 12:30pm,Snow Emergency,"621 6th st se,Minneapolis,MN",44.986685,-93.244195,Xerxes,2,3,Marcy Holmes,University,4
-93.242783,44.98587,622,02/25/2018 12:32pm,Snow Emergency,"727 6th st se,Minneapolis,MN",44.98587,-93.242783,Xerxes,2,3,Marcy Holmes,University,4
-93.2495,44.988556,623,02/25/2018 12:34pm,Snow Emergency,"307 6th st se,Minneapolis,MN",44.988556,-93.2495,Xerxes,2,3,Marcy Holmes,University,4
-93.234583,44.984697,624,02/25/2018 12:35pm,Snow Emergency,"719 13th ave se,Minneapolis,MN",44.984697,-93.234583,Xerxes,2,3,Marcy Holmes,University,4
-93.239269,44.984831,625,02/25/2018 12:39pm,Snow Emergency,"1005 6th st se,Minneapolis,MN",44.984831,-93.239269,Xerxes,2,3,Marcy Holmes,University,4
-93.246125,44.984069,626,02/25/2018 12:40pm,Snow Emergency,"323 7THAVE SE,Minneapolis,MN",44.984069,-93.246125,Xerxes,2,3,Marcy Holmes,University,4
-93.238201,44.985652,627,02/25/2018 12:42pm,Snow Emergency,"1015 7th st se,Minneapolis,MN",44.985652,-93.238201,Xerxes,2,3,Marcy Holmes,University,4
-93.23359,44.983759,628,02/25/2018 12:48pm,Snow Emergency,"1327 7th st se,Minneapolis,MN",44.983759,-93.23359,Xerxes,2,3,Marcy Holmes,University,4
-93.294785,44.951579,629,02/23/2018 09:34pm,Snow Emergency,"2800 EMERSON AVE S,Minneapolis,MN",44.951579,-93.294785,Xerxes,1,10,Lowry Hill East,Calhoun Isle,3
-93.294785,44.951579,630,02/23/2018 09:55pm,Snow Emergency,"2800 EMERSON AVE S,Minneapolis,MN",44.951579,-93.294785,Xerxes,1,10,Lowry Hill East,Calhoun Isle,3
-93.294785,44.951579,631,02/23/2018 10:02pm,Snow Emergency,"2800 EMERSON AVE S,Minneapolis,MN",44.951579,-93.294785,Xerxes,1,10,Lowry Hill East,Calhoun Isle,3
-93.294785,44.951579,632,02/23/2018 10:06pm,Snow Emergency,"2800 EMERSON AVE S,Minneapolis,MN",44.951579,-93.294785,Xerxes,1,10,Lowry Hill East,Calhoun Isle,3
-93.294785,44.951579,633,02/23/2018 10:09pm,Snow Emergency,"2800 Emerson Ave S,Minneapolis,MN",44.951579,-93.294785,Xerxes,1,10,Lowry Hill East,Calhoun Isle,3
-93.285914,44.968409,634,02/23/2018 10:09pm,Snow Emergency,"328 15th ST W,Minneapolis,MN",44.968409,-93.285914,Xerxes,1,7,Loring Park,Central,3
-93.281612,44.967728,635,02/23/2018 10:16pm,Snow Emergency,"212 15TH ST W,Minneapolis,MN",44.967728,-93.281612,Xerxes,1,7,Loring Park,Central,3
-93.294785,44.951579,636,02/23/2018 10:27pm,Snow Emergency,"2800 block of Emerson,Minneapolis,MN",44.951579,-93.294785,Xerxes,1,10,Lowry Hill East,Calhoun Isle,3
-93.294785,44.951579,637,02/23/2018 10:36pm,Snow Emergency,"2800 EMERSON AVE S,Minneapolis,MN",44.951579,-93.294785,Xerxes,1,10,Lowry Hill East,Calhoun Isle,3
-93.294785,44.951579,638,02/23/2018 10:39pm,Snow Emergency,"2800 BLOCK EMERSON AVE S,Minneapolis,MN",44.951579,-93.294785,Xerxes,1,10,Lowry Hill East,Calhoun Isle,3
-93.279451,44.967717,639,02/23/2018 10:40pm,Snow Emergency,"114 15TH ST W,Minneapolis,MN",44.967717,-93.279451,Xerxes,1,7,Loring Park,Central,3
-93.293184,44.951233,640,02/23/2018 10:45pm,Snow Emergency,"2800 DUPONT AVE S,Minneapolis,MN",44.951233,-93.293184,Xerxes,1,10,Lowry Hill East,Calhoun Isle,3
-93.294785,44.951579,641,02/23/2018 10:49pm,Snow Emergency,"2800 Emerson Ave S,Minneapolis,MN",44.951579,-93.294785,Xerxes,1,10,Lowry Hill East,Calhoun Isle,3
-93.280132,44.967721,642,02/23/2018 10:54pm,Snow Emergency,"107 15TH ST W,Minneapolis,MN",44.967721,-93.280132,Xerxes,1,7,Loring Park,Central,3
-93.293184,44.951233,643,02/23/2018 11:02pm,Snow Emergency,"2800 DUPONT AVE S,Minneapolis,MN",44.951233,-93.293184,Xerxes,1,10,Lowry Hill East,Calhoun Isle,3
-93.298031,44.953562,644,02/23/2018 11:07pm,Snow Emergency,"2700 hennepin s,Minneapolis,MN",44.953562,-93.298031,Xerxes,1,7,East Isles,Calhoun Isle,3
-93.293198,44.950042,645,02/23/2018 11:09pm,Snow Emergency,"2900 DUPONT AVE S,Minneapolis,MN",44.950042,-93.293198,Xerxes,1,10,Lowry Hill East,Calhoun Isle,3
-93.294785,44.951579,646,02/23/2018 11:11pm,Snow Emergency,"2800 Emerson Ave s,Minneapolis,MN",44.951579,-93.294785,Xerxes,1,10,Lowry Hill East,Calhoun Isle,3
-93.295956,44.957191,647,02/23/2018 11:13pm,Snow Emergency,"2500 HENNEPIN AVE S,Minneapolis,MN",44.957191,-93.295956,Xerxes,1,7,East Isles,Calhoun Isle,3
-93.293184,44.951233,648,02/23/2018 11:15pm,Snow Emergency,"2800 DUPONT AVE S,Minneapolis,MN",44.951233,-93.293184,Xerxes,1,10,Lowry Hill East,Calhoun Isle,3
-93.294785,44.951579,649,02/23/2018 11:15pm,Snow Emergency,"2800 EMERSON AVE S,Minneapolis,MN",44.951579,-93.294785,Xerxes,1,10,Lowry Hill East,Calhoun Isle,3
-93.298063,44.953569,650,02/23/2018 11:24pm,Snow Emergency,"2700 HENNEPIN AVE ,Minneapolis,MN",44.953569,-93.298063,Xerxes,1,7,East Isles,Calhoun Isle,3
-93.294785,44.951579,651,02/23/2018 11:25pm,Snow Emergency,"2800 block of Emerson Ave s,Minneapolis,MN",44.951579,-93.294785,Xerxes,1,10,Lowry Hill East,Calhoun Isle,3
-93.28043,44.96759,652,02/23/2018 11:27pm,Snow Emergency,"123 W 15TH ST,Minneapolis,MN",44.96759,-93.28043,Xerxes,1,7,Loring Park,Central,3
-93.298031,44.953562,653,02/23/2018 11:29pm,Snow Emergency,"2700 block of Hennepin Ave s,Minneapolis,MN",44.953562,-93.298031,Xerxes,1,7,East Isles,Calhoun Isle,3
-93.279573,44.967718,654,02/23/2018 11:32pm,Snow Emergency,"130 15TH ST W,Minneapolis,MN",44.967718,-93.279573,Xerxes,1,7,Loring Park,Central,3
-93.295935,44.957183,655,02/23/2018 11:34pm,Snow Emergency,"2500 HENNEPIN AVE ,Minneapolis,MN",44.957183,-93.295935,Xerxes,1,7,East Isles,Calhoun Isle,3
-93.279543,44.967718,656,02/23/2018 11:40pm,Snow Emergency,"126 15TH ST W,Minneapolis,MN",44.967718,-93.279543,Xerxes,1,7,Loring Park,Central,3
-93.281422,44.967727,657,02/23/2018 11:40pm,Snow Emergency,"204 15TH ST W,Minneapolis,MN",44.967727,-93.281422,Xerxes,1,7,Loring Park,Central,3
-93.295956,44.957191,658,02/23/2018 11:42pm,Snow Emergency,"2500 HENNEPIN AVE S,Minneapolis,MN",44.957191,-93.295956,Xerxes,1,7,East Isles,Calhoun Isle,3
-93.279466,44.967718,659,02/23/2018 11:44pm,Snow Emergency,"116 15th st w,Minneapolis,MN",44.967718,-93.279466,Xerxes,1,7,Loring Park,Central,3
-93.278758,44.967532,660,02/23/2018 11:52pm,Snow Emergency,"19 W 15TH ST ,Minneapolis,MN",44.967532,-93.278758,Xerxes,1,7,Loring Park,Central,3
-93.276876,44.968266,661,02/23/2018 11:58pm,Snow Emergency,"12 15TH ST E,Minneapolis,MN",44.968266,-93.276876,Xerxes,1,7,Loring Park,Central,3
-93.297202,44.955352,662,02/24/2018 01:09am,Snow Emergency,"2600 HENNEPIN AVE S,Minneapolis,MN",44.955352,-93.297202,Xerxes,1,7,East Isles,Calhoun Isle,3
-93.281675,44.961491,663,02/24/2018 01:09pm,Snow Emergency,"2112 PILLSBURY AVE,Minneapolis,MN",44.961491,-93.281675,Xerxes,2,10,Whittier,Powderhorn,3
-93.279334,44.968778,664,02/24/2018 01:12am,Snow Emergency,"1400 LASALLE AVE ,Minneapolis,MN",44.968778,-93.279334,Xerxes,1,7,Loring Park,Central,3
-93.279334,44.968778,665,02/24/2018 01:13am,Snow Emergency,"1400 LASALLE AVE ,Minneapolis,MN",44.968778,-93.279334,Xerxes,1,7,Loring Park,Central,3
-93.279336,44.970601,666,02/24/2018 01:14am,Snow Emergency,"1300 LASALLE AVE S,Minneapolis,MN",44.970601,-93.279336,Xerxes,1,7,Loring Park,Central,3
-93.281268,44.961536,667,02/24/2018 01:14pm,Snow Emergency,"2110 PILLSBURY AVE,Minneapolis,MN",44.961536,-93.281268,Xerxes,2,10,Whittier,Powderhorn,3
-93.281747,44.959703,668,02/24/2018 01:16pm,Snow Emergency,"2312 pillsburyave s,Minneapolis,MN",44.959703,-93.281747,Xerxes,2,10,Whittier,Powderhorn,3
-93.290587,44.98303,669,02/24/2018 01:16pm,Snow Emergency,"502 bryant n,Minneapolis,MN",44.98303,-93.290587,Xerxes,2,5,Sumner - Glenwood,Near North,3
-93.279334,44.968778,670,02/24/2018 01:18am,Snow Emergency,"1400 BLOCK LASALLE AVE,Minneapolis,MN",44.968778,-93.279334,Xerxes,1,7,Loring Park,Central,3
-93.295956,44.957191,671,02/24/2018 01:20am,Snow Emergency,"2500 HENNEPIN AVE S,Minneapolis,MN",44.957191,-93.295956,Xerxes,1,7,East Isles,Calhoun Isle,3
-93.281704,44.959504,672,02/24/2018 01:20pm,Snow Emergency,"2316 pillsbury ave ,Minneapolis,MN",44.959504,-93.281704,Xerxes,2,10,Whittier,Powderhorn,3
-93.279334,44.968778,673,02/24/2018 01:21am,Snow Emergency,"1400 LASALLE AVE,Minneapolis,MN",44.968778,-93.279334,Xerxes,1,7,Loring Park,Central,3
-93.279334,44.968778,674,02/24/2018 01:25am,Snow Emergency,"1400 LASALLE AVE ,Minneapolis,MN",44.968778,-93.279334,Xerxes,1,7,Loring Park,Central,3
-93.289323,44.982775,675,02/24/2018 01:27pm,Snow Emergency,"710 5th av n,Minneapolis,MN",44.982775,-93.289323,Xerxes,2,5,Sumner - Glenwood,Near North,3
-93.279672,44.967395,676,02/24/2018 01:29am,Snow Emergency,"1500 LASALLE AVE ,Minneapolis,MN",44.967395,-93.279672,Xerxes,1,7,Loring Park,Central,3
-93.281743,44.960359,677,02/24/2018 01:30pm,Snow Emergency,"2210 PILLSBURY AVE S,Minneapolis,MN",44.960359,-93.281743,Xerxes,2,10,Whittier,Powderhorn,3
-93.298031,44.953562,678,02/24/2018 01:33am,Snow Emergency,"2700 HENNEPIN AVE S,Minneapolis,MN",44.953562,-93.298031,Xerxes,1,7,East Isles,Calhoun Isle,3
-93.281682,44.959352,679,02/24/2018 01:33pm,Snow Emergency,"2324 PILLSBURY AVE S,Minneapolis,MN",44.959352,-93.281682,Xerxes,2,10,Whittier,Powderhorn,3
-93.280567,44.966669,680,02/24/2018 01:33pm,Snow Emergency,"1528 spruce place,Minneapolis,MN",44.966669,-93.280567,Xerxes,2,7,Loring Park,Central,3
-93.279334,44.968778,681,02/24/2018 01:37am,Snow Emergency,"1400 LASALLE AVE,Minneapolis,MN",44.968778,-93.279334,Xerxes,1,7,Loring Park,Central,3
-93.281745,44.958483,682,02/24/2018 01:37pm,Snow Emergency,"2414 pillsbury ave s ,Minneapolis,MN",44.958483,-93.281745,Xerxes,2,10,Whittier,Powderhorn,3
-93.279672,44.967395,683,02/24/2018 01:42am,Snow Emergency,"1500 BLOCK OF LASALLE,Minneapolis,MN",44.967395,-93.279672,Xerxes,1,7,Loring Park,Central,3
-93.279672,44.967395,684,02/24/2018 01:44am,Snow Emergency,"1500 LASALLE AVE ,Minneapolis,MN",44.967395,-93.279672,Xerxes,1,7,Loring Park,Central,3
-93.279672,44.967395,685,02/24/2018 01:46am,Snow Emergency,"1500 block lasalle,Minneapolis,MN",44.967395,-93.279672,Xerxes,1,7,Loring Park,Central,3
-93.281286,44.958036,686,02/24/2018 01:46pm,Snow Emergency,"2428 pillsbury ave ,Minneapolis,MN",44.958036,-93.281286,Xerxes,2,10,Whittier,Powderhorn,3
-93.279672,44.967395,687,02/24/2018 01:53am,Snow Emergency,"1500 LASALLE AVE ,Minneapolis,MN",44.967395,-93.279672,Xerxes,1,7,Loring Park,Central,3
-93.273132,44.964329,688,02/24/2018 01:54pm,Snow Emergency,"218 19th st e,Minneapolis,MN",44.964329,-93.273132,Xerxes,2,6,Steven's Square - Loring Heights,Central,3
-93.279672,44.967395,689,02/24/2018 01:56am,Snow Emergency,"1500 LASALLE AVE S,Minneapolis,MN",44.967395,-93.279672,Xerxes,1,7,Loring Park,Central,3
-93.2761,44.964177,690,02/24/2018 02:00pm,Snow Emergency,"106 19th st e,Minneapolis,MN",44.964177,-93.2761,Xerxes,2,6,Steven's Square - Loring Heights,Central,3
-93.273939,44.965224,691,02/24/2018 02:01pm,Snow Emergency,"206 18th St e,Minneapolis,MN",44.965224,-93.273939,Xerxes,2,6,Steven's Square - Loring Heights,Central,3
-93.279334,44.966364,692,02/24/2018 02:02am,Snow Emergency,"1700 LASALLE AVE S,Minneapolis,MN",44.966364,-93.279334,Xerxes,1,7,Loring Park,Central,3
-93.279672,44.967395,693,02/24/2018 02:02am,Snow Emergency,"1500 LASALLE AVE ,Minneapolis,MN",44.967395,-93.279672,Xerxes,1,7,Loring Park,Central,3
-93.279672,44.967395,694,02/24/2018 02:07am,Snow Emergency,"1500 LASALLE AVE ,Minneapolis,MN",44.967395,-93.279672,Xerxes,1,7,Loring Park,Central,3
-93.273889,44.965223,695,02/24/2018 02:11pm,Snow Emergency,"210 18th st e,Minneapolis,MN",44.965223,-93.273889,Xerxes,2,6,Steven's Square - Loring Heights,Central,3
-93.267552,44.977181,696,02/24/2018 02:12pm,Snow Emergency,"1224 6th St SE - MPLS,Minneapolis,MN",44.977181,-93.267552,Xerxes,2,7,Downtown West,Central,3
-93.279334,44.966364,697,02/24/2018 02:14am,Snow Emergency,"1700 LASALLE AVE S,Minneapolis,MN",44.966364,-93.279334,Xerxes,1,7,Loring Park,Central,3
-93.279334,44.966364,698,02/24/2018 02:21am,Snow Emergency,"1700 LASALLE AVE ,Minneapolis,MN",44.966364,-93.279334,Xerxes,1,7,Loring Park,Central,3
-93.279334,44.966364,699,02/24/2018 02:22am,Snow Emergency,"1700 LASALLE AVE S,Minneapolis,MN",44.966364,-93.279334,Xerxes,1,7,Loring Park,Central,3
-93.279672,44.967395,700,02/24/2018 02:22am,Snow Emergency,"1500 LASALLE AVE ,Minneapolis,MN",44.967395,-93.279672,Xerxes,1,7,Loring Park,Central,3
-93.279334,44.966364,701,02/24/2018 02:23am,Snow Emergency,"1700 BLOCK LASALLE AVE,Minneapolis,MN",44.966364,-93.279334,Xerxes,1,7,Loring Park,Central,3
-93.279672,44.967395,702,02/24/2018 02:24am,Snow Emergency,"1500 LASALLE AVE S,Minneapolis,MN",44.967395,-93.279672,Xerxes,1,7,Loring Park,Central,3
-93.281298,44.956376,703,02/24/2018 02:24pm,Snow Emergency,"2526 PILLSBURY AVE S,Minneapolis,MN",44.956376,-93.281298,Xerxes,2,10,Whittier,Powderhorn,3
-93.281718,44.957737,704,02/24/2018 02:25pm,Snow Emergency,"2438 Pillsbury ave,Minneapolis,MN",44.957737,-93.281718,Xerxes,2,10,Whittier,Powderhorn,3
-93.281698,44.954885,705,02/24/2018 02:29pm,Snow Emergency,"2616 PILLSBURY AVE S,Minneapolis,MN",44.954885,-93.281698,Xerxes,2,10,Whittier,Powderhorn,3
-93.274028,44.965135,706,02/24/2018 02:34pm,Snow Emergency,"1800 2nd Ave s ,Minneapolis,MN",44.965135,-93.274028,Xerxes,2,6,Steven's Square - Loring Heights,Central,3
-93.279777,44.963918,707,02/24/2018 02:36am,Snow Emergency,"1900 lasalle,Minneapolis,MN",44.963918,-93.279777,Xerxes,1,7,Steven's Square - Loring Heights,Central,3
-93.279336,44.970601,708,02/24/2018 02:38am,Snow Emergency,"1300 LASALLE AVE S,Minneapolis,MN",44.970601,-93.279336,Xerxes,1,7,Loring Park,Central,3
-93.279334,44.966364,709,02/24/2018 02:44am,Snow Emergency,"1700 LASALLE AVE S,Minneapolis,MN",44.966364,-93.279334,Xerxes,1,7,Loring Park,Central,3
-93.279672,44.967395,710,02/24/2018 02:44am,Snow Emergency,"1500 BLOCK OF LASALLE,Minneapolis,MN",44.967395,-93.279672,Xerxes,1,7,Loring Park,Central,3
-93.280064,44.960681,711,02/24/2018 02:45am,Snow Emergency,"2200 BLAISDELL AVE S,Minneapolis,MN",44.960681,-93.280064,Xerxes,1,10,Whittier,Powderhorn,3
-93.280064,44.960681,712,02/24/2018 02:49am,Snow Emergency,"2200 BLAISDELL AVE S,Minneapolis,MN",44.960681,-93.280064,Xerxes,1,10,Whittier,Powderhorn,3
-93.279672,44.967395,713,02/24/2018 03:02am,Snow Emergency,"1500 LASALLE AVE S,Minneapolis,MN",44.967395,-93.279672,Xerxes,1,7,Loring Park,Central,3
-93.28172,44.956451,714,02/24/2018 03:02pm,Snow Emergency,"2524 Pillsbury ave ,Minneapolis,MN",44.956451,-93.28172,Xerxes,2,10,Whittier,Powderhorn,3
-93.299181,44.9797,715,02/24/2018 03:06pm,Snow Emergency,"254 Irving Ave n,Minneapolis,MN",44.9797,-93.299181,Xerxes,2,5,Harrison,Near North,3
-93.281286,44.957639,716,02/24/2018 03:10pm,Snow Emergency,"2442 PILLSBURY AVE S,Minneapolis,MN",44.957639,-93.281286,Xerxes,2,10,Whittier,Powderhorn,3
-93.279596,44.960679,717,02/24/2018 03:11am,Snow Emergency,"2200 BLOCK BLAISDELL AVE S,Minneapolis,MN",44.960679,-93.279596,Xerxes,1,10,Whittier,Powderhorn,3
-93.280064,44.960681,718,02/24/2018 03:13am,Snow Emergency,"2200 BLAISDELL AVE S,Minneapolis,MN",44.960681,-93.280064,Xerxes,1,10,Whittier,Powderhorn,3
-93.279605,44.95973,719,02/24/2018 03:26am,Snow Emergency,"2300 BLAISDELL AVE S,Minneapolis,MN",44.95973,-93.279605,Xerxes,1,10,Whittier,Powderhorn,3
-93.265719,44.956974,720,02/24/2018 03:33am,Snow Emergency,"2200 block of LaSalle,Minneapolis,MN",44.956974,-93.265719,Xerxes,1,6,Phillips West,Phillips,3
-93.280113,44.958876,721,02/24/2018 03:35am,Snow Emergency,"2400 BLAISDELL AVE S,Minneapolis,MN",44.958876,-93.280113,Xerxes,1,10,Whittier,Powderhorn,3
-93.279672,44.967395,722,02/24/2018 03:40am,Snow Emergency,"1500 LASALLE AVE ,Minneapolis,MN",44.967395,-93.279672,Xerxes,1,7,Loring Park,Central,3
-93.279428,44.96271,723,02/24/2018 03:41am,Snow Emergency,"2400 BLAISDELL AVE S,Minneapolis,MN",44.96271,-93.279428,Xerxes,1,7,Steven's Square - Loring Heights,Central,3
-93.279596,44.960679,724,02/24/2018 03:47am,Snow Emergency,"2200 block of Blaisdell ave,Minneapolis,MN",44.960679,-93.279596,Xerxes,1,10,Whittier,Powderhorn,3
-93.279596,44.960679,725,02/24/2018 03:50am,Snow Emergency,"2200 block of Blaisdell ave,Minneapolis,MN",44.960679,-93.279596,Xerxes,1,10,Whittier,Powderhorn,3
-93.280113,44.958876,726,02/24/2018 03:53am,Snow Emergency,"2400 blaisdell av s,Minneapolis,MN",44.958876,-93.280113,Xerxes,1,10,Whittier,Powderhorn,3
-93.27606,44.979734,727,02/24/2018 03:58am,Snow Emergency,"600 1st st n,Minneapolis,MN",44.979734,-93.27606,Xerxes,1,3,Downtown West,Central,3
-93.279626,44.957337,728,02/24/2018 04:01am,Snow Emergency,"2500 BLOCK BLAISDELL AVE,Minneapolis,MN",44.957337,-93.279626,Xerxes,1,10,Whittier,Powderhorn,3
-93.279428,44.96271,729,02/24/2018 04:19am,Snow Emergency,"2500 LASALLE AVE S,Minneapolis,MN",44.96271,-93.279428,Xerxes,1,7,Steven's Square - Loring Heights,Central,3
-93.279428,44.96271,730,02/24/2018 04:19am,Snow Emergency,"2400 block of LaSalle,Minneapolis,MN",44.96271,-93.279428,Xerxes,1,7,Steven's Square - Loring Heights,Central,3
-93.279626,44.957337,731,02/24/2018 04:28am,Snow Emergency,"2500 block of blaisdell,Minneapolis,MN",44.957337,-93.279626,Xerxes,1,10,Whittier,Powderhorn,3
-93.280113,44.958876,732,02/24/2018 04:30am,Snow Emergency,"2400 BLAISDELL AVE S,Minneapolis,MN",44.958876,-93.280113,Xerxes,1,10,Whittier,Powderhorn,3
-93.279428,44.96271,733,02/24/2018 04:46am,Snow Emergency,"2500 LASALLE AVE S,Minneapolis,MN",44.96271,-93.279428,Xerxes,1,7,Steven's Square - Loring Heights,Central,3
-93.279634,44.955521,734,02/24/2018 05:03am,Snow Emergency,"2600 BLOCK BLAISDELL AVE S ,Minneapolis,MN",44.955521,-93.279634,Xerxes,1,10,Whittier,Powderhorn,3
-93.279634,44.955521,735,02/24/2018 05:04am,Snow Emergency,"2600 BLAISDELL AVE S,Minneapolis,MN",44.955521,-93.279634,Xerxes,1,10,Whittier,Powderhorn,3
-93.279626,44.957337,736,02/24/2018 05:11am,Snow Emergency,"2500 block of blaisdell,Minneapolis,MN",44.957337,-93.279626,Xerxes,1,10,Whittier,Powderhorn,3
-93.279626,44.957337,737,02/24/2018 05:15am,Snow Emergency,"2500 block of blaisdell,Minneapolis,MN",44.957337,-93.279626,Xerxes,1,10,Whittier,Powderhorn,3
-93.279658,44.953633,738,02/24/2018 05:18am,Snow Emergency,"2700 BLOCK BLAISDELL AVE S,Minneapolis,MN",44.953633,-93.279658,Xerxes,1,10,Whittier,Powderhorn,3
-93.280025,44.953632,739,02/24/2018 05:20am,Snow Emergency,"2700 blaisedale s,Minneapolis,MN",44.953632,-93.280025,Xerxes,1,10,Whittier,Powderhorn,3
-93.29052,44.966373,740,02/24/2018 08:40am,Snow Emergency,"1704 Bryant Ave s ,Minneapolis,MN",44.966373,-93.29052,Xerxes,2,7,Lowry Hill,Calhoun Isle,3
-93.268917,44.975313,741,02/24/2018 08:51am,Snow Emergency,"710 3rd ave ne,Minneapolis,MN",44.975313,-93.268917,Xerxes,2,7,Downtown West,Central,3
-93.268901,44.975332,742,02/24/2018 09:07am,Snow Emergency,"708 3rd ave ne,Minneapolis,MN",44.975332,-93.268901,Xerxes,2,7,Downtown West,Central,3
-93.290884,44.965203,743,02/24/2018 09:08am,Snow Emergency,"1804 Bryant Ave s ,Minneapolis,MN",44.965203,-93.290884,Xerxes,2,7,Lowry Hill,Calhoun Isle,3
-93.29052,44.96633,744,02/24/2018 09:09am,Snow Emergency,"1712 BRYANT AVE S,Minneapolis,MN",44.96633,-93.29052,Xerxes,2,7,Lowry Hill,Calhoun Isle,3
-93.300829,44.950057,745,02/24/2018 09:11am,Snow Emergency,"Mall street & S HUMBOLDT AVE,Minneapolis,MN",44.950057,-93.300829,Xerxes,2,7,East Isles,Calhoun Isle,3
-93.290887,44.964927,746,02/24/2018 09:13am,Snow Emergency,"1814 BRYANT AVE S,Minneapolis,MN",44.964927,-93.290887,Xerxes,2,7,Lowry Hill,Calhoun Isle,3
-93.300829,44.950057,747,02/24/2018 09:15am,Snow Emergency,"Mall street & S HUMBOLDT AVE,Minneapolis,MN",44.950057,-93.300829,Xerxes,2,7,East Isles,Calhoun Isle,3
-93.290886,44.965309,748,02/24/2018 09:18am,Snow Emergency,"1802 bryant s,Minneapolis,MN",44.965309,-93.290886,Xerxes,2,7,Lowry Hill,Calhoun Isle,3
-93.290903,44.96464,749,02/24/2018 09:22am,Snow Emergency,"1824 Bryant ave s ,Minneapolis,MN",44.96464,-93.290903,Xerxes,2,7,Lowry Hill,Calhoun Isle,3
-93.291793,44.967315,750,02/24/2018 09:29am,Snow Emergency,"1702 Colfax Ave s,Minneapolis,MN",44.967315,-93.291793,Xerxes,2,7,Lowry Hill,Calhoun Isle,3
-93.291795,44.967037,751,02/24/2018 09:53am,Snow Emergency,"1708 colfax ave s ,Minneapolis,MN",44.967037,-93.291795,Xerxes,2,7,Lowry Hill,Calhoun Isle,3
-93.292152,44.964596,752,02/24/2018 09:54am,Snow Emergency,"1820 Colfax s,Minneapolis,MN",44.964596,-93.292152,Xerxes,2,7,Lowry Hill,Calhoun Isle,3
-93.302097,44.949925,753,02/24/2018 10:08am,Snow Emergency,"Mall & S IRVING AV,Minneapolis,MN",44.949925,-93.302097,Xerxes,2,7,East Isles,Calhoun Isle,3
-93.302097,44.949925,754,02/24/2018 10:13am,Snow Emergency,"Mall & S IRVING AV,Minneapolis,MN",44.949925,-93.302097,Xerxes,2,7,East Isles,Calhoun Isle,3
-93.292176,44.963924,755,02/24/2018 10:16am,Snow Emergency,"1910 Colfax Ave s,Minneapolis,MN",44.963924,-93.292176,Xerxes,2,7,Lowry Hill,Calhoun Isle,3
-93.292164,44.964869,756,02/24/2018 10:17am,Snow Emergency,"1814 COLFAX AVE S,Minneapolis,MN",44.964869,-93.292164,Xerxes,2,7,Lowry Hill,Calhoun Isle,3
-93.292209,44.96372,757,02/24/2018 10:20am,Snow Emergency,"1916 COLFAX AVE S,Minneapolis,MN",44.96372,-93.292209,Xerxes,2,7,Lowry Hill,Calhoun Isle,3
-93.300829,44.950057,758,02/24/2018 10:21am,Snow Emergency,"Humboldt ave & the mall,Minneapolis,MN",44.950057,-93.300829,Xerxes,2,7,East Isles,Calhoun Isle,3
-93.302097,44.949925,759,02/24/2018 10:35am,Snow Emergency,"Irving ave s & the mall,Minneapolis,MN",44.949925,-93.302097,Xerxes,2,7,East Isles,Calhoun Isle,3
-93.300829,44.950057,760,02/24/2018 10:35am,Snow Emergency,"HUMBOLDT AVE S & THE MALL,Minneapolis,MN",44.950057,-93.300829,Xerxes,2,7,East Isles,Calhoun Isle,3
-93.302097,44.949925,761,02/24/2018 10:38am,Snow Emergency,"Irving and the mall,Minneapolis,MN",44.949925,-93.302097,Xerxes,2,7,East Isles,Calhoun Isle,3
-93.291808,44.964075,762,02/24/2018 10:41am,Snow Emergency,"1906 Colfax Ave s,Minneapolis,MN",44.964075,-93.291808,Xerxes,2,7,Lowry Hill,Calhoun Isle,3
