"FID";"snow_emergency_name";"service_date";"address";"latitude";"longitude";"day_id";"ward";"neighborhood";"community";"tow_district"
375;"Xerxes";"2018-02-24 00:00:00";"712 12th ave se,Minneapolis,MN";44.985;-93.236;2;3;"Marcy Holmes";"University";4
376;"Xerxes";"2018-02-24 00:00:00";"428 7th ave se,Minneapolis,MN";44.985;-93.245;2;3;"Marcy Holmes";"University";4
377;"Xerxes";"2018-02-24 00:00:00";"200 11TH AVE SE,Minneapolis,MN";44.98;-93.242;1;3;"Marcy Holmes";"University";4
378;"Xerxes";"2018-02-24 00:00:00";"317 11TH AVE SE,Minneapolis,MN";44.981;-93.241;1;3;"Marcy Holmes";"University";4
379;"Xerxes";"2018-02-24 00:00:00";"317 11th Ave se,Minneapolis,MN";44.981;-93.241;1;3;"Marcy Holmes";"University";4
380;"Xerxes";"2018-02-24 00:00:00";"1226 6th St SE ,Minneapolis,MN";44.983;-93.237;2;3;"Marcy Holmes";"University";4
381;"Xerxes";"2018-02-24 00:00:00";"308 7th st se,Minneapolis,MN";44.989;-93.249;2;3;"Marcy Holmes";"University";4
382;"Xerxes";"2018-02-24 00:00:00";"1012 13th Ave s e,Minneapolis,MN";44.988;-93.233;2;2;"Como";"University";4
383;"Xerxes";"2018-02-24 00:00:00";"320 11TH AV SE,Minneapolis,MN";44.982;-93.24;1;3;"Marcy Holmes";"University";4
384;"Xerxes";"2018-02-24 00:00:00";"710 5th st se,Minneapolis,MN";44.985;-93.244;2;3;"Marcy Holmes";"University";4
385;"Xerxes";"2018-02-24 00:00:00";"317 11TH AVE SE,Minneapolis,MN";44.981;-93.241;1;3;"Marcy Holmes";"University";4
386;"Xerxes";"2018-02-24 00:00:00";"317 11TH AVE SE,Minneapolis,MN";44.981;-93.241;1;3;"Marcy Holmes";"University";4
387;"Xerxes";"2018-02-24 00:00:00";"708 5th st se,Minneapolis,MN";44.985;-93.244;2;3;"Marcy Holmes";"University";4
388;"Xerxes";"2018-02-24 00:00:00";"1316 7TH ST SE,Minneapolis,MN";44.983;-93.234;2;3;"Marcy Holmes";"University";4
389;"Xerxes";"2018-02-24 00:00:00";"310 12th Ave se ,Minneapolis,MN";44.981;-93.239;2;3;"Marcy Holmes";"University";4
390;"Xerxes";"2018-02-24 00:00:00";"622 13th ave se,Minneapolis,MN";44.983;-93.235;2;3;"Marcy Holmes";"University";4
391;"Xerxes";"2018-02-24 00:00:00";"1214 7TH ST SE,Minneapolis,MN";44.984;-93.236;2;3;"Marcy Holmes";"University";4
392;"Xerxes";"2018-02-24 00:00:00";"710 13TH AVE SE,Minneapolis,MN";44.984;-93.234;2;3;"Marcy Holmes";"University";4
393;"Xerxes";"2018-02-24 00:00:00";"1216 6th st se,Minneapolis,MN";44.983;-93.237;2;3;"Marcy Holmes";"University";4
394;"Xerxes";"2018-02-24 00:00:00";"622 6TH ST SE,Minneapolis,MN";44.986;-93.244;2;3;"Marcy Holmes";"University";4
395;"Xerxes";"2018-02-24 00:00:00";"1224 7TH ST SE,Minneapolis,MN";44.984;-93.236;2;3;"Marcy Holmes";"University";4
396;"Xerxes";"2018-02-24 00:00:00";"3018 30th Avenue 30th Avenue South,Minneapolis,MN";44.949;-93.229;2;2;"Longfellow";"Longfellow";4
397;"Xerxes";"2018-02-24 00:00:00";"224 11th Ave se,Minneapolis,MN";44.981;-93.242;1;3;"Marcy Holmes";"University";4
398;"Xerxes";"2018-02-24 00:00:00";"230 11TH AVE SE,Minneapolis,MN";44.981;-93.241;1;3;"Marcy Holmes";"University";4
399;"Xerxes";"2018-02-24 00:00:00";"238 11TH AVE SE,Minneapolis,MN";44.981;-93.241;1;3;"Marcy Holmes";"University";4
400;"Xerxes";"2018-02-24 00:00:00";"331 11 TH AVE SE,Minneapolis,MN";44.981;-93.24;1;3;"Marcy Holmes";"University";4
401;"Xerxes";"2018-02-24 00:00:00";"246 11 TH AVE SE,Minneapolis,MN";44.981;-93.241;1;3;"Marcy Holmes";"University";4
402;"Xerxes";"2018-02-24 00:00:00";"1059 18TH AVE SE,Minneapolis,MN";44.99;-93.227;1;1;"Como";"University";4
403;"Xerxes";"2018-02-24 00:00:00";"316 12th Ave se,Minneapolis,MN";44.981;-93.239;2;3;"Marcy Holmes";"University";4
404;"Xerxes";"2018-02-24 00:00:00";"1059 18TH AVE SE,Minneapolis,MN";44.99;-93.227;1;1;"Como";"University";4
405;"Xerxes";"2018-02-24 00:00:00";"251 27TH AVE SE,Minneapolis,MN";44.972;-93.219;2;2;"Prospect Park - East River Road";"University";4
406;"Xerxes";"2018-02-24 00:00:00";"1322 7th st se,Minneapolis,MN";44.984;-93.234;2;3;"Marcy Holmes";"University";4
407;"Xerxes";"2018-02-24 00:00:00";"1016 2ND ST SE,Minneapolis,MN";44.98;-93.243;1;3;"Marcy Holmes";"University";4
408;"Xerxes";"2018-02-24 00:00:00";"814 12TH AVE SE,Minneapolis,MN";44.986;-93.235;2;3;"Marcy Holmes";"University";4
409;"Xerxes";"2018-02-24 00:00:00";"234 11TH AV SE,Minneapolis,MN";44.981;-93.241;1;3;"Marcy Holmes";"University";4
410;"Xerxes";"2018-02-24 00:00:00";"818 12TH AVE SE,Minneapolis,MN";44.986;-93.235;2;3;"Marcy Holmes";"University";4
411;"Xerxes";"2018-02-24 00:00:00";"1408 7th st se,Minneapolis,MN";44.983;-93.233;2;3;"Marcy Holmes";"University";4
412;"Xerxes";"2018-02-24 00:00:00";"920 22nd ave se,Minneapolis,MN";44.987;-93.221;2;2;"Como";"University";4
413;"Xerxes";"2018-02-24 00:00:00";"1032 2ND ST SE,Minneapolis,MN";44.98;-93.243;1;3;"Marcy Holmes";"University";4
414;"Xerxes";"2018-02-24 00:00:00";"1055 2nd st se,Minneapolis,MN";44.981;-93.242;1;3;"Marcy Holmes";"University";4
415;"Xerxes";"2018-02-24 00:00:00";"1324 7th st se,Minneapolis,MN";44.984;-93.234;2;3;"Marcy Holmes";"University";4
416;"Xerxes";"2018-02-24 00:00:00";"251 27TH AVE SE,Minneapolis,MN";44.972;-93.219;2;2;"Prospect Park - East River Road";"University";4
417;"Xerxes";"2018-02-24 00:00:00";"1018 2ND ST SE,Minneapolis,MN";44.98;-93.243;1;3;"Marcy Holmes";"University";4
418;"Xerxes";"2018-02-24 00:00:00";"3358 4ST ST E,Minneapolis,MN";44.97;-93.209;2;2;"Prospect Park - East River Road";"University";4
419;"Xerxes";"2018-02-24 00:00:00";"523 2ND ST SE,Minneapolis,MN";44.983;-93.249;1;3;"Marcy Holmes";"University";4
420;"Xerxes";"2018-02-24 00:00:00";"520 2ND ST SE,Minneapolis,MN";44.983;-93.249;1;3;"Marcy Holmes";"University";4
421;"Xerxes";"2018-02-24 00:00:00";"633 2 ST SE,Minneapolis,MN";44.983;-93.248;1;3;"Marcy Holmes";"University";4
422;"Xerxes";"2018-02-24 00:00:00";"521 2nd st se,Minneapolis,MN";44.983;-93.249;1;3;"Marcy Holmes";"University";4
423;"Xerxes";"2018-02-24 00:00:00";"2600 UNIVERSITY AVE SE,Minneapolis,MN";44.972;-93.22;2;2;"Prospect Park - East River Road";"University";4
424;"Xerxes";"2018-02-24 00:00:00";"553 2ND ST SE,Minneapolis,MN";44.983;-93.249;1;3;"Marcy Holmes";"University";4
425;"Xerxes";"2018-02-24 00:00:00";"236 11th ave se,Minneapolis,MN";44.981;-93.241;1;3;"Marcy Holmes";"University";4
426;"Xerxes";"2018-02-24 00:00:00";"311 11TH AVE SE,Minneapolis,MN";44.982;-93.241;1;3;"Marcy Holmes";"University";4
427;"Xerxes";"2018-02-24 00:00:00";"623 2ND ST SE,Minneapolis,MN";44.983;-93.248;1;3;"Marcy Holmes";"University";4
428;"Xerxes";"2018-02-24 00:00:00";"2600 UNIVERSITY AVE SE,Minneapolis,MN";44.972;-93.22;2;2;"Prospect Park - East River Road";"University";4
429;"Xerxes";"2018-02-24 00:00:00";"1022 2ND ST SE,Minneapolis,MN";44.98;-93.243;1;3;"Marcy Holmes";"University";4
430;"Xerxes";"2018-02-24 00:00:00";"521 2ND ST SE,Minneapolis,MN";44.983;-93.249;1;3;"Marcy Holmes";"University";4
431;"Xerxes";"2018-02-24 00:00:00";"519 2ND ST SE,Minneapolis,MN";44.983;-93.249;1;3;"Marcy Holmes";"University";4
432;"Xerxes";"2018-02-24 00:00:00";"416 2nd Ave SE,Minneapolis,MN";44.987;-93.253;2;3;"Marcy Holmes";"University";4
433;"Xerxes";"2018-02-24 00:00:00";"514 3rd ave se,Minneapolis,MN";44.988;-93.25;2;3;"Marcy Holmes";"University";4
434;"Xerxes";"2018-02-24 00:00:00";"320 3rd ave se,Minneapolis,MN";44.986;-93.251;2;3;"Marcy Holmes";"University";4
435;"Xerxes";"2018-02-24 00:00:00";"612 3rd ave s e,Minneapolis,MN";44.989;-93.25;2;3;"Marcy Holmes";"University";4
436;"Xerxes";"2018-02-24 00:00:00";"1022 12th ave se ,Minneapolis,MN";44.989;-93.234;2;2;"Como";"University";4
437;"Xerxes";"2018-02-24 00:00:00";"1074 12th Ave se ,Minneapolis,MN";44.99;-93.234;2;2;"Como";"University";4
438;"Xerxes";"2018-02-24 00:00:00";"308 3RD AVE SE,Minneapolis,MN";44.986;-93.251;2;3;"Marcy Holmes";"University";4
439;"Xerxes";"2018-02-24 00:00:00";"308 3rd ave se,Minneapolis,MN";44.986;-93.251;2;3;"Marcy Holmes";"University";4
440;"Xerxes";"2018-02-24 00:00:00";"500 4TH AVE SE,Minneapolis,MN";44.987;-93.249;2;3;"Marcy Holmes";"University";4
441;"Xerxes";"2018-02-24 00:00:00";"400 5th ave se,Minneapolis,MN";44.985;-93.248;2;3;"Marcy Holmes";"University";4
442;"Xerxes";"2018-02-24 00:00:00";"306 3rd ave se ,Minneapolis,MN";44.986;-93.251;2;3;"Marcy Holmes";"University";4
443;"Xerxes";"2018-02-24 00:00:00";"408 5th ave se,Minneapolis,MN";44.986;-93.248;2;3;"Marcy Holmes";"University";4
444;"Xerxes";"2018-02-24 00:00:00";"324 4th ave se ,Minneapolis,MN";44.986;-93.25;2;3;"Marcy Holmes";"University";4
445;"Xerxes";"2018-02-24 00:00:00";"1210 12th Ave SE ,Minneapolis,MN";44.991;-93.235;2;2;"Como";"University";4
446;"Xerxes";"2018-02-24 00:00:00";"322 4th av se,Minneapolis,MN";44.986;-93.25;2;3;"Marcy Holmes";"University";4
447;"Xerxes";"2018-02-24 00:00:00";"320 4th ave se,Minneapolis,MN";44.986;-93.25;2;3;"Marcy Holmes";"University";4
448;"Xerxes";"2018-02-24 00:00:00";"1018 13th Ave SE ,Minneapolis,MN";44.988;-93.233;2;2;"Como";"University";4
449;"Xerxes";"2018-02-24 00:00:00";"318 5th ave se,Minneapolis,MN";44.985;-93.248;2;3;"Marcy Holmes";"University";4
450;"Xerxes";"2018-02-24 00:00:00";"600 5TH AVE SE,Minneapolis,MN";44.987;-93.247;2;3;"Marcy Holmes";"University";4
451;"Xerxes";"2018-02-24 00:00:00";"518 5TH AVE SE,Minneapolis,MN";44.987;-93.247;2;3;"Marcy Holmes";"University";4
452;"Xerxes";"2018-02-24 00:00:00";"1076 13th Ave s e,Minneapolis,MN";44.99;-93.233;2;2;"Como";"University";4
453;"Xerxes";"2018-02-24 00:00:00";"624 5th ave se,Minneapolis,MN";44.988;-93.246;2;3;"Marcy Holmes";"University";4
454;"Xerxes";"2018-02-24 00:00:00";"508 5th ave se,Minneapolis,MN";44.987;-93.247;2;3;"Marcy Holmes";"University";4
455;"Xerxes";"2018-02-24 00:00:00";"737 east river pkwy,Minneapolis,MN";44.97;-93.227;2;2;"University of Minnesota";"University";4
456;"Xerxes";"2018-02-24 00:00:00";"622 5th ave se,Minneapolis,MN";44.987;-93.246;2;3;"Marcy Holmes";"University";4
457;"Xerxes";"2018-02-24 00:00:00";"420 6TH AVE SE,Minneapolis,MN";44.985;-93.247;2;3;"Marcy Holmes";"University";4
458;"Xerxes";"2018-02-24 00:00:00";"322 5th ave se,Minneapolis,MN";44.985;-93.248;2;3;"Marcy Holmes";"University";4
459;"Xerxes";"2018-02-24 00:00:00";"302 5th ave se,Minneapolis,MN";44.984;-93.249;2;3;"Marcy Holmes";"University";4
460;"Xerxes";"2018-02-24 00:00:00";"418 6th ave se,Minneapolis,MN";44.985;-93.247;2;3;"Marcy Holmes";"University";4
461;"Xerxes";"2018-02-24 00:00:00";"608 4th ave se,Minneapolis,MN";44.988;-93.248;2;3;"Marcy Holmes";"University";4
462;"Xerxes";"2018-02-24 00:00:00";"712 5th ave se,Minneapolis,MN";44.989;-93.245;2;3;"Marcy Holmes";"University";4
463;"Xerxes";"2018-02-24 00:00:00";"304 4th ave se,Minneapolis,MN";44.985;-93.25;2;3;"Marcy Holmes";"University";4
464;"Xerxes";"2018-02-24 00:00:00";"316 4th Ave se,Minneapolis,MN";44.986;-93.25;2;3;"Marcy Holmes";"University";4
465;"Xerxes";"2018-02-24 00:00:00";"332 13TH AVE SE,Minneapolis,MN";44.981;-93.237;2;3;"Marcy Holmes";"University";4
466;"Xerxes";"2018-02-24 00:00:00";"618 5th ave se,Minneapolis,MN";44.987;-93.246;2;3;"Marcy Holmes";"University";4
467;"Xerxes";"2018-02-24 00:00:00";"626 4th ave se,Minneapolis,MN";44.989;-93.248;2;3;"Marcy Holmes";"University";4
468;"Xerxes";"2018-02-24 00:00:00";"1410 talmage Ave s e ,Minneapolis,MN";44.989;-93.231;2;1;"Como";"University";4
469;"Xerxes";"2018-02-24 00:00:00";"1054 13th Ave SE ,Minneapolis,MN";44.989;-93.233;2;2;"Como";"University";4
470;"Xerxes";"2018-02-24 00:00:00";"416 6th ave se,Minneapolis,MN";44.985;-93.247;2;3;"Marcy Holmes";"University";4
471;"Xerxes";"2018-02-24 00:00:00";"306 5TH AVE SE,Minneapolis,MN";44.985;-93.249;2;3;"Marcy Holmes";"University";4
472;"Xerxes";"2018-02-24 00:00:00";"1074 13th AVE SE ,Minneapolis,MN";44.99;-93.233;2;2;"Como";"University";4
473;"Xerxes";"2018-02-24 00:00:00";"614 6th ave se,Minneapolis,MN";44.988;-93.245;2;3;"Marcy Holmes";"University";4
474;"Xerxes";"2018-02-24 00:00:00";"606 4th ave se,Minneapolis,MN";44.988;-93.248;2;3;"Marcy Holmes";"University";4
475;"Xerxes";"2018-02-24 00:00:00";"408 6TH AVE SE,Minneapolis,MN";44.985;-93.247;2;3;"Marcy Holmes";"University";4
476;"Xerxes";"2018-02-24 00:00:00";"604 5th ave se,Minneapolis,MN";44.987;-93.247;2;3;"Marcy Holmes";"University";4
477;"Xerxes";"2018-02-24 00:00:00";"606 5th ave se,Minneapolis,MN";44.987;-93.246;2;3;"Marcy Holmes";"University";4
478;"Xerxes";"2018-02-24 00:00:00";"608 5th ave se,Minneapolis,MN";44.987;-93.246;2;3;"Marcy Holmes";"University";4
479;"Xerxes";"2018-02-24 00:00:00";"720 6th ave se,Minneapolis,MN";44.988;-93.244;2;3;"Marcy Holmes";"University";4
480;"Xerxes";"2018-02-24 00:00:00";"314 6TH AVE SE,Minneapolis,MN";44.984;-93.247;2;3;"Marcy Holmes";"University";4
481;"Xerxes";"2018-02-24 00:00:00";"716 6th ave se,Minneapolis,MN";44.988;-93.244;2;3;"Marcy Holmes";"University";4
482;"Xerxes";"2018-02-24 00:00:00";"620 6th Ave se,Minneapolis,MN";44.988;-93.245;2;3;"Marcy Holmes";"University";4
483;"Xerxes";"2018-02-24 00:00:00";"406 6th ave se,Minneapolis,MN";44.985;-93.247;2;3;"Marcy Holmes";"University";4
484;"Xerxes";"2018-02-24 00:00:00";"612 6th ave se,Minneapolis,MN";44.987;-93.245;2;3;"Marcy Holmes";"University";4
485;"Xerxes";"2018-02-24 00:00:00";"1026 14th Ave s e,Minneapolis,MN";44.989;-93.232;2;1;"Como";"University";4
486;"Xerxes";"2018-02-24 00:00:00";"514 7th ave se,Minneapolis,MN";44.986;-93.244;2;3;"Marcy Holmes";"University";4
487;"Xerxes";"2018-02-24 00:00:00";"416 7TH AVE SE,Minneapolis,MN";44.985;-93.245;2;3;"Marcy Holmes";"University";4
488;"Xerxes";"2018-02-24 00:00:00";"628 7TH AVE SE,Minneapolis,MN";44.987;-93.243;2;3;"Marcy Holmes";"University";4
489;"Xerxes";"2018-02-24 00:00:00";"524 7th ave se,Minneapolis,MN";44.986;-93.244;2;3;"Marcy Holmes";"University";4
490;"Xerxes";"2018-02-24 00:00:00";"1038 16th Ave SE ,Minneapolis,MN";44.989;-93.229;2;1;"Como";"University";4
491;"Xerxes";"2018-02-24 00:00:00";"1072 15th Ave SE ,Minneapolis,MN";44.99;-93.23;2;1;"Como";"University";4
492;"Xerxes";"2018-02-24 00:00:00";"722 7th ave se,Minneapolis,MN";44.988;-93.242;2;3;"Marcy Holmes";"University";4
493;"Xerxes";"2018-02-24 00:00:00";"702 6th ave se,Minneapolis,MN";44.988;-93.245;2;3;"Marcy Holmes";"University";4
494;"Xerxes";"2018-02-24 00:00:00";"324 8th ave se,Minneapolis,MN";44.983;-93.244;2;3;"Marcy Holmes";"University";4
495;"Xerxes";"2018-02-24 00:00:00";"212 8th ave se,Minneapolis,MN";44.982;-93.246;2;3;"Marcy Holmes";"University";4
496;"Xerxes";"2018-02-24 00:00:00";"710 6th ave se,Minneapolis,MN";44.988;-93.244;2;3;"Marcy Holmes";"University";4
497;"Xerxes";"2018-02-24 00:00:00";"404 8th Ave se,Minneapolis,MN";44.984;-93.244;2;3;"Marcy Holmes";"University";4
498;"Xerxes";"2018-02-24 00:00:00";"408 7TH AVE SE,Minneapolis,MN";44.984;-93.245;2;3;"Marcy Holmes";"University";4
499;"Xerxes";"2018-02-24 00:00:00";"208 8th ave se,Minneapolis,MN";44.982;-93.246;2;3;"Marcy Holmes";"University";4
500;"Xerxes";"2018-02-24 00:00:00";"328 7th ave se,Minneapolis,MN";44.984;-93.246;2;3;"Marcy Holmes";"University";4
501;"Xerxes";"2018-02-24 00:00:00";"502 4th ave se,Minneapolis,MN";44.987;-93.249;2;3;"Marcy Holmes";"University";4
502;"Xerxes";"2018-02-24 00:00:00";"206 8th ave se,Minneapolis,MN";44.982;-93.246;2;3;"Marcy Holmes";"University";4
503;"Xerxes";"2018-02-24 00:00:00";"1046 13th Ave s e ,Minneapolis,MN";44.989;-93.233;2;2;"Como";"University";4
504;"Xerxes";"2018-02-24 00:00:00";"801 UNIVERSITY AVE SE,Minneapolis,MN";44.983;-93.244;1;3;"Marcy Holmes";"University";4
505;"Xerxes";"2018-02-24 00:00:00";"299 5TH AVE SE,Minneapolis,MN";44.984;-93.249;1;3;"Marcy Holmes";"University";4
506;"Xerxes";"2018-02-24 00:00:00";"299 5ave se,Minneapolis,MN";44.984;-93.249;1;3;"Marcy Holmes";"University";4
507;"Xerxes";"2018-02-24 00:00:00";"700 7th st se,Minneapolis,MN";44.987;-93.243;2;3;"Marcy Holmes";"University";4
508;"Xerxes";"2018-02-24 00:00:00";"808 7th st se,Minneapolis,MN";44.987;-93.241;2;3;"Marcy Holmes";"University";4
509;"Xerxes";"2018-02-24 00:00:00";"600 8TH AVE SE,Minneapolis,MN";44.986;-93.243;2;3;"Marcy Holmes";"University";4
510;"Xerxes";"2018-02-24 00:00:00";"713 UNIVERSITY AVE SE,Minneapolis,MN";44.983;-93.246;1;3;"Marcy Holmes";"University";4
511;"Xerxes";"2018-02-24 00:00:00";"812 SE 4TH ST,Minneapolis,MN";44.983;-93.244;1;3;"Marcy Holmes";"University";4
512;"Xerxes";"2018-02-24 00:00:00";"316 8th ave se,Minneapolis,MN";44.983;-93.244;2;3;"Marcy Holmes";"University";4
513;"Xerxes";"2018-02-24 00:00:00";"808 7TH ST SE,Minneapolis,MN";44.987;-93.241;2;3;"Marcy Holmes";"University";4
514;"Xerxes";"2018-02-24 00:00:00";"310 7th st se,Minneapolis,MN";44.989;-93.249;2;3;"Marcy Holmes";"University";4
515;"Xerxes";"2018-02-24 00:00:00";"200 5th avenue se,Minneapolis,MN";44.984;-93.249;1;3;"Marcy Holmes";"University";4
516;"Xerxes";"2018-02-24 00:00:00";"432 6th st se,Minneapolis,MN";44.987;-93.247;2;3;"Marcy Holmes";"University";4
517;"Xerxes";"2018-02-24 00:00:00";"820 11th ave se,Minneapolis,MN";44.987;-93.236;2;3;"Marcy Holmes";"University";4
518;"Xerxes";"2018-02-24 00:00:00";"204 6th st se,Minneapolis,MN";44.989;-93.251;2;3;"Marcy Holmes";"University";4
519;"Xerxes";"2018-02-24 00:00:00";"512 11th ave se,Minneapolis,MN";44.984;-93.239;2;3;"Marcy Holmes";"University";4
520;"Xerxes";"2018-02-24 00:00:00";"924 5th st se,Minneapolis,MN";44.984;-93.241;2;3;"Marcy Holmes";"University";4
521;"Xerxes";"2018-02-24 00:00:00";"514 11th ave se,Minneapolis,MN";44.984;-93.238;2;3;"Marcy Holmes";"University";4
522;"Xerxes";"2018-02-24 00:00:00";"628 11th ave se,Minneapolis,MN";44.985;-93.237;2;3;"Marcy Holmes";"University";4
523;"Xerxes";"2018-02-24 00:00:00";"704 6TH ST SE,Minneapolis,MN";44.986;-93.244;2;3;"Marcy Holmes";"University";4
524;"Xerxes";"2018-02-24 00:00:00";"1022 5th st se,Minneapolis,MN";44.983;-93.24;2;3;"Marcy Holmes";"University";4
525;"Xerxes";"2018-02-24 00:00:00";"600 MAIN ST SE,Minneapolis,MN";44.981;-93.25;1;3;"Marcy Holmes";"University";4
526;"Xerxes";"2018-02-24 00:00:00";"920 6th st Se,Minneapolis,MN";44.985;-93.24;2;3;"Marcy Holmes";"University";4
527;"Xerxes";"2018-02-25 00:00:00";"1329 7th st se,Minneapolis,MN";44.984;-93.234;3;3;"Marcy Holmes";"University";4
528;"Xerxes";"2018-02-25 00:00:00";"609 13th Ave se,Minneapolis,MN";44.984;-93.236;3;3;"Marcy Holmes";"University";4
529;"Xerxes";"2018-02-25 00:00:00";"819 13TH AVE SE,Minneapolis,MN";44.985;-93.234;3;3;"Marcy Holmes";"University";4
530;"Xerxes";"2018-02-25 00:00:00";"715 8TH AVE SE,Minneapolis,MN";44.987;-93.242;3;3;"Marcy Holmes";"University";4
531;"Xerxes";"2018-02-25 00:00:00";"605 9 1/2 AVE SE,Minneapolis,MN";44.987;-93.257;3;3;"Nicollet Island - East Bank";"University";4
532;"Xerxes";"2018-02-25 00:00:00";"715 9TH AVE SE,Minneapolis,MN";44.987;-93.24;3;3;"Marcy Holmes";"University";4
533;"Xerxes";"2018-02-25 00:00:00";"1511 8th st se,Minneapolis,MN";44.984;-93.231;2;2;"University of Minnesota";"University";4
534;"Xerxes";"2018-02-25 00:00:00";"1427 7TH ST SE,Minneapolis,MN";44.983;-93.233;3;3;"Marcy Holmes";"University";4
535;"Xerxes";"2018-02-25 00:00:00";"713 9TH AVE SE,Minneapolis,MN";44.987;-93.24;3;3;"Marcy Holmes";"University";4
536;"Xerxes";"2018-02-25 00:00:00";"813 11th ave se,Minneapolis,MN";44.987;-93.236;3;3;"Marcy Holmes";"University";4
537;"Xerxes";"2018-02-25 00:00:00";"421 6th st ze,Minneapolis,MN";44.988;-93.247;3;3;"Marcy Holmes";"University";4
538;"Xerxes";"2018-02-25 00:00:00";"1211 6th st se,Minneapolis,MN";44.984;-93.237;3;3;"Marcy Holmes";"University";4
539;"Xerxes";"2018-02-25 00:00:00";"315 7th st se,Minneapolis,MN";44.99;-93.248;3;3;"Marcy Holmes";"University";4
540;"Xerxes";"2018-02-25 00:00:00";"429 9th st se,Minneapolis,MN";44.99;-93.245;3;3;"Marcy Holmes";"University";4
541;"Xerxes";"2018-02-25 00:00:00";"1401 7th st se,Minneapolis,MN";44.983;-93.233;3;3;"Marcy Holmes";"University";4
542;"Xerxes";"2018-02-25 00:00:00";"1507 8th Ave se,Minneapolis,MN";44.988;-93.241;3;3;"Marcy Holmes";"University";4
543;"Xerxes";"2018-02-25 00:00:00";"435 7TH ST SE,Minneapolis,MN";44.989;-93.246;3;3;"Marcy Holmes";"University";4
544;"Xerxes";"2018-02-25 00:00:00";"711 6thave se,Minneapolis,MN";44.988;-93.244;3;3;"Marcy Holmes";"University";4
545;"Xerxes";"2018-02-25 00:00:00";"338 ulysses st ne ,Minneapolis,MN";44.992;-93.236;3;1;"Como";"University";4
546;"Xerxes";"2018-02-25 00:00:00";"1023 15th Ave se,Minneapolis,MN";44.989;-93.231;3;1;"Como";"University";4
547;"Xerxes";"2018-02-25 00:00:00";"729 8th ave se,Minneapolis,MN";44.988;-93.241;3;3;"Marcy Holmes";"University";4
548;"Xerxes";"2018-02-25 00:00:00";"607 9 1/2 ave se,Minneapolis,MN";44.987;-93.257;3;3;"Nicollet Island - East Bank";"University";4
549;"Xerxes";"2018-02-25 00:00:00";"1095 15th Ave se,Minneapolis,MN";44.991;-93.231;3;1;"Como";"University";4
550;"Xerxes";"2018-02-25 00:00:00";"959 17TH AVE SE,Minneapolis,MN";44.986;-93.229;2;2;"Como";"University";4
551;"Xerxes";"2018-02-25 00:00:00";"1319 7TH ST SE,Minneapolis,MN";44.984;-93.234;3;3;"Marcy Holmes";"University";4
552;"Xerxes";"2018-02-25 00:00:00";"869 19th Ave se,Minneapolis,MN";44.985;-93.226;2;2;"Como";"University";4
553;"Xerxes";"2018-02-25 00:00:00";"1423 7th st se,Minneapolis,MN";44.983;-93.233;3;3;"Marcy Holmes";"University";4
554;"Xerxes";"2018-02-25 00:00:00";"1407 7TH ST SE,Minneapolis,MN";44.983;-93.233;3;3;"Marcy Holmes";"University";4
555;"Xerxes";"2018-02-25 00:00:00";"857 19th ave se,Minneapolis,MN";44.985;-93.226;2;2;"Como";"University";4
556;"Xerxes";"2018-02-25 00:00:00";"319 12TH AVE SE,Minneapolis,MN";44.981;-93.239;3;3;"Marcy Holmes";"University";4
557;"Xerxes";"2018-02-25 00:00:00";"1039 12th ave se,Minneapolis,MN";44.989;-93.235;2;2;"Como";"University";4
558;"Xerxes";"2018-02-25 00:00:00";"1403 7TH ST SE,Minneapolis,MN";44.983;-93.233;3;3;"Marcy Holmes";"University";4
559;"Xerxes";"2018-02-25 00:00:00";"1063 13th ave se,Minneapolis,MN";44.99;-93.234;2;2;"Como";"University";4
560;"Xerxes";"2018-02-25 00:00:00";"1083 15th Ave se,Minneapolis,MN";44.99;-93.231;3;1;"Como";"University";4
561;"Xerxes";"2018-02-25 00:00:00";"891 21st ave se,Minneapolis,MN";44.986;-93.223;2;2;"Como";"University";4
562;"Xerxes";"2018-02-25 00:00:00";"1093 17th Ave se,Minneapolis,MN";44.991;-93.228;3;1;"Como";"University";4
563;"Xerxes";"2018-02-25 00:00:00";"907 22nd ave se,Minneapolis,MN";44.987;-93.222;2;2;"Como";"University";4
564;"Xerxes";"2018-02-25 00:00:00";"917 20TH AVE SE,Minneapolis,MN";44.987;-93.225;2;2;"Como";"University";4
565;"Xerxes";"2018-02-25 00:00:00";"851 18th ave se,Minneapolis,MN";44.985;-93.227;2;2;"Como";"University";4
566;"Xerxes";"2018-02-25 00:00:00";"2119 30 ave s,Minneapolis,MN";44.961;-93.228;2;2;"Seward";"Longfellow";4
567;"Xerxes";"2018-02-25 00:00:00";"1415 7TH ST SE,Minneapolis,MN";44.983;-93.233;3;3;"Marcy Holmes";"University";4
568;"Xerxes";"2018-02-25 00:00:00";"1217 FAIRMONT ST SE,Minneapolis,MN";44.986;-93.227;2;2;"Como";"University";4
569;"Xerxes";"2018-02-25 00:00:00";"517 3rd ave se,Minneapolis,MN";44.988;-93.25;3;3;"Marcy Holmes";"University";4
570;"Xerxes";"2018-02-25 00:00:00";"519 3rd ave se,Minneapolis,MN";44.989;-93.25;3;3;"Marcy Holmes";"University";4
