"FID";"snow_emergency_name";"service_date";"address";"latitude";"longitude";"day_id";"ward";"neighborhood";"community";"tow_district"
394;"Howe";"2018-04-15 00:00:00";"5228 Bloomington ave s,Minneapolis,MN";44.908;-93.253;1;11;"Hale";"Nokomis";6
395;"Howe";"2018-04-15 00:00:00";"2400 BLAISDELL AVE S,Minneapolis,MN";44.959;-93.28;1;10;"Whittier";"Powderhorn";3
396;"Howe";"2018-04-15 00:00:00";"674 13TH AVE NE,Minneapolis,MN";45.001;-93.254;1;1;"Logan Park";"Northeast";2
397;"Howe";"2018-04-15 00:00:00";"4600 lyndale AVE N ,Minneapolis,MN";45.038;-93.286;1;4;"Camden Industrial";"Camden";1
398;"Howe";"2018-04-15 00:00:00";"2200 block of blaisdell,Minneapolis,MN";44.961;-93.28;1;10;"Whittier";"Powderhorn";3
399;"Howe";"2018-04-15 00:00:00";"4600 LYNDALE AVE N,Minneapolis,MN";45.038;-93.286;1;4;"Camden Industrial";"Camden";1
400;"Howe";"2018-04-15 00:00:00";"2400 BLAISDELL AVE S,Minneapolis,MN";44.959;-93.28;1;10;"Whittier";"Powderhorn";3
401;"Howe";"2018-04-15 00:00:00";"686 13TH AVE NE,Minneapolis,MN";45.001;-93.253;1;1;"Logan Park";"Northeast";2
402;"Howe";"2018-04-15 00:00:00";"3422 Bloomington ave s,Minneapolis,MN";44.94;-93.253;1;9;"Powderhorn Park";"Powderhorn";6
403;"Howe";"2018-04-15 00:00:00";"3537 4TH AVE S,Minneapolis,MN";44.938;-93.27;1;9;"Central";"Powderhorn";5
404;"Howe";"2018-04-15 00:00:00";"500 15th St e,Minneapolis,MN";44.968;-93.269;1;7;"Elliot Park";"Central";3
405;"Howe";"2018-04-15 00:00:00";"2500 block of blaisdell,Minneapolis,MN";44.957;-93.28;1;10;"Whittier";"Powderhorn";3
406;"Howe";"2018-04-15 00:00:00";"4600 MINNEHAHA AVE S,Minneapolis,MN";44.92;-93.215;1;12;"Hiawatha";"Longfellow";6
407;"Howe";"2018-04-15 00:00:00";"4600 MINNEHAHA AVE S,Minneapolis,MN";44.92;-93.215;1;12;"Hiawatha";"Longfellow";6
408;"Howe";"2018-04-15 00:00:00";"4800 LYNDALE AVE N ,Minneapolis,MN";45.043;-93.285;1;4;"Lind - Bohanon";"Camden";1
409;"Howe";"2018-04-15 00:00:00";"724 14th St e ,Minneapolis,MN";44.969;-93.264;1;7;"Elliot Park";"Central";3
410;"Howe";"2018-04-15 00:00:00";"921 20th ave s,Minneapolis,MN";44.964;-93.244;1;6;"Seward";"Longfellow";4
411;"Howe";"2018-04-15 00:00:00";"670 13TH AVE NE,Minneapolis,MN";45.001;-93.254;1;1;"Logan Park";"Northeast";2
412;"Howe";"2018-04-15 00:00:00";"726 5TH ST N ,Minneapolis,MN";44.986;-93.281;1;5;"North Loop";"Central";1
413;"Howe";"2018-04-15 00:00:00";"1802 University Ave NE,Minneapolis,MN";45.007;-93.264;1;3;"Bottineau";"Northeast";2
414;"Howe";"2018-04-15 00:00:00";"608 14th st e,Minneapolis,MN";44.969;-93.267;1;7;"Elliot Park";"Central";3
415;"Howe";"2018-04-15 00:00:00";"1013 18TH AVE SE,Minneapolis,MN";44.988;-93.227;1;1;"Como";"University";4
416;"Howe";"2018-04-15 00:00:00";"700 2ND AVE N ,Minneapolis,MN";44.979;-93.288;1;5;"Harrison";"Near North";3
417;"Howe";"2018-04-15 00:00:00";"80 13TH AVE NE,Minneapolis,MN";45.0;-93.27;1;3;"Sheridan";"Northeast";2
418;"Howe";"2018-04-15 00:00:00";"3036 4TH AVE S,Minneapolis,MN";44.947;-93.271;1;9;"Central";"Powderhorn";5
419;"Howe";"2018-04-15 00:00:00";"669 13TH AVE NE,Minneapolis,MN";45.001;-93.255;1;1;"Logan Park";"Northeast";2
420;"Howe";"2018-04-15 00:00:00";"313 MAIN ST SE,Minneapolis,MN";44.984;-93.253;1;3;"Marcy Holmes";"University";4
421;"Howe";"2018-04-15 00:00:00";"728 5TH ST N ,Minneapolis,MN";44.986;-93.281;1;5;"North Loop";"Central";1
422;"Howe";"2018-04-15 00:00:00";"700 2ND AVE N ,Minneapolis,MN";44.979;-93.288;1;5;"Harrison";"Near North";3
423;"Howe";"2018-04-16 00:00:00";"404 main st se,Minneapolis,MN";44.983;-93.252;1;3;"Marcy Holmes";"University";4
424;"Howe";"2018-04-16 00:00:00";"670 13TH AVE NE,Minneapolis,MN";45.001;-93.254;1;1;"Logan Park";"Northeast";2
425;"Howe";"2018-04-16 00:00:00";"410 main st se,Minneapolis,MN";44.983;-93.252;1;3;"Marcy Holmes";"University";4
426;"Howe";"2018-04-16 00:00:00";"2500 block of blaisdell ave,Minneapolis,MN";44.957;-93.28;1;10;"Whittier";"Powderhorn";3
427;"Howe";"2018-04-16 00:00:00";"2600 blaisdell,Minneapolis,MN";44.956;-93.28;1;10;"Whittier";"Powderhorn";3
428;"Howe";"2018-04-16 00:00:00";"700 2nd Ave n,Minneapolis,MN";44.979;-93.288;1;5;"Harrison";"Near North";3
429;"Howe";"2018-04-16 00:00:00";"2700 block of blaisdell,Minneapolis,MN";44.954;-93.28;1;10;"Whittier";"Powderhorn";3
430;"Howe";"2018-04-16 00:00:00";"4628 bloomington AVE S,I,MN";44.919;-93.253;1;11;"Northrop";"Nokomis";6
431;"Howe";"2018-04-16 00:00:00";"2600 hennepin av s,Minneapolis,MN";44.955;-93.297;1;7;"East Isles";"Calhoun Isle";3
432;"Howe";"2018-04-16 00:00:00";"2103 9th st se,Minneapolis,MN";44.964;-93.242;1;6;"Seward";"Longfellow";4
433;"Howe";"2018-04-16 00:00:00";"417 10th Ave n,Minneapolis,MN";44.988;-93.283;1;5;"North Loop";"Central";1
434;"Howe";"2018-04-16 00:00:00";"3800 lyndale ave n,Minneapolis,MN";45.024;-93.288;1;4;"Webber - Camden";"Camden";1
435;"Howe";"2018-04-16 00:00:00";"991 15TH AVE SE,Minneapolis,MN";44.988;-93.23;1;2;"Como";"University";4
436;"Howe";"2018-04-16 00:00:00";"2108 9th st se,Minneapolis,MN";44.964;-93.242;1;6;"Seward";"Longfellow";4
437;"Howe";"2018-04-16 00:00:00";"1724 5TH ST SE,Minneapolis,MN";44.979;-93.229;1;2;"University of Minnesota";"University";4
438;"Howe";"2018-04-16 00:00:00";"456 6t Ave N,Minneapolis,MN";44.985;-93.279;1;5;"North Loop";"Central";1
439;"Howe";"2018-04-16 00:00:00";"66 13TH AVE NE,Minneapolis,MN";44.999;-93.271;1;3;"Sheridan";"Northeast";2
440;"Howe";"2018-04-16 00:00:00";"2900 block of blaisdell ave,Minneapolis,MN";44.951;-93.28;1;10;"Whittier";"Powderhorn";3
441;"Howe";"2018-04-16 00:00:00";"74 13th Ave NE,Minneapolis,MN";44.999;-93.271;1;3;"Sheridan";"Northeast";2
442;"Howe";"2018-04-16 00:00:00";"1572 38TH ST E,Minneapolis,MN";44.934;-93.251;1;9;"Powderhorn Park";"Powderhorn";6
443;"Howe";"2018-04-16 00:00:00";"1205 2ND ST NE,Minneapolis,MN";45.0;-93.266;1;3;"Sheridan";"Northeast";2
444;"Howe";"2018-04-16 00:00:00";"3929 SHERIDAN AVE S,Minneapolis,MN";44.931;-93.313;1;13;"Linden Hills";"Southwest";5
445;"Howe";"2018-04-16 00:00:00";"2701 W 43RD ST ,Minneapolis,MN";44.924;-93.313;1;13;"Linden Hills";"Southwest";5
446;"Howe";"2018-04-16 00:00:00";"23RD AVE & E 35TH ST ,Minneapolis,MN";44.94;-93.239;1;9;"Corcoran";"Powderhorn";6
447;"Howe";"2018-04-16 00:00:00";"253 3RD AVE N ,Minneapolis,MN";44.985;-93.272;1;3;"North Loop";"Central";3
448;"Howe";"2018-04-16 00:00:00";"700 2ND AVE N ,Minneapolis,MN";44.979;-93.288;1;5;"Harrison";"Near North";3
449;"Howe";"2018-04-16 00:00:00";"78 13th Ave NE,Minneapolis,MN";45.0;-93.27;1;3;"Sheridan";"Northeast";2
450;"Howe";"2018-04-16 00:00:00";"4311 upton ave s ,Minneapolis,MN";44.924;-93.315;1;13;"Linden Hills";"Southwest";5
451;"Howe";"2018-04-16 00:00:00";"2099 EMERSON AVE N,Minneapolis,MN";45.0;-93.294;1;5;"Hawthorne";"Near North";1
452;"Howe";"2018-04-16 00:00:00";"4000 MINNEHAHA AVE S,Minneapolis,MN";44.93;-93.222;1;12;"Hiawatha";"Longfellow";6
453;"Howe";"2018-04-16 00:00:00";"669 13TH AVE NE,Minneapolis,MN";45.001;-93.255;1;1;"Logan Park";"Northeast";2
454;"Howe";"2018-04-16 00:00:00";"3975 MINNEHAHA AVE S,Minneapolis,MN";44.931;-93.221;1;12;"Howe";"Longfellow";6
455;"Howe";"2018-04-16 00:00:00";"2505 9TH ST S,Minneapolis,MN";44.964;-93.236;1;6;"Seward";"Longfellow";4
456;"Howe";"2018-04-16 00:00:00";"3800 LYNDALE AVE N ,Minneapolis,MN";45.024;-93.288;1;4;"Webber - Camden";"Camden";1
457;"Howe";"2018-04-16 00:00:00";"3975 minnehaha AVE S,Minneapolis,MN";44.931;-93.221;1;12;"Howe";"Longfellow";6
458;"Howe";"2018-04-16 00:00:00";"1500 BLAISDELL AVE S,Minneapolis,MN";44.963;-93.279;1;7;"Steven's Square - Loring Heights";"Central";3
459;"Howe";"2018-04-16 00:00:00";"1314 5th st se,Minneapolis,MN";44.982;-93.236;1;3;"Marcy Holmes";"University";4
460;"Howe";"2018-04-16 00:00:00";"1500 block of blaisdell,Minneapolis,MN";44.963;-93.279;1;7;"Steven's Square - Loring Heights";"Central";3
461;"Howe";"2018-04-16 00:00:00";"204 6TH AVE N ,Minneapolis,MN";44.987;-93.275;1;3;"North Loop";"Central";1
462;"Howe";"2018-04-16 00:00:00";"4401 minnehaha ave s,Minneapolis,MN";44.923;-93.216;1;12;"Hiawatha";"Longfellow";6
463;"Howe";"2018-04-16 00:00:00";"4000 MINNEHAHA AVE S,Minneapolis,MN";44.93;-93.222;1;12;"Hiawatha";"Longfellow";6
464;"Howe";"2018-04-16 00:00:00";"3300 block of Hennepin,Minneapolis,MN";44.943;-93.299;1;10;"ECCO";"Calhoun Isle";5
465;"Howe";"2018-04-16 00:00:00";"3975 minnehaha a s,Minneapolis,MN";44.916;-93.215;1;12;"Hiawatha";"Longfellow";6
466;"Howe";"2018-04-16 00:00:00";"2213 9th st s,Minneapolis,MN";44.964;-93.24;1;6;"Seward";"Longfellow";4
467;"Howe";"2018-04-16 00:00:00";"4000 Lyndale Ave n ,Minneapolis,MN";45.028;-93.288;1;4;"Webber - Camden";"Camden";1
468;"Howe";"2018-04-16 00:00:00";"2210 9TH ST S,Minneapolis,MN";44.964;-93.24;1;2;"Cedar Riverside";"University";4
469;"Howe";"2018-04-16 00:00:00";"2200 EMERSON AVE N ,Minneapolis,MN";45.002;-93.294;1;5;"Hawthorne";"Near North";1
470;"Howe";"2018-04-16 00:00:00";"3100 HENNEPIN AVE ,Minneapolis,MN";44.946;-93.298;1;10;"CARAG";"Calhoun Isle";5
471;"Howe";"2018-04-16 00:00:00";"408 6TH AVE N ,Minneapolis,MN";44.985;-93.279;1;5;"North Loop";"Central";1
472;"Howe";"2018-04-16 00:00:00";"2500 hennepin ave s,Minneapolis,MN";44.957;-93.296;1;7;"East Isles";"Calhoun Isle";3
473;"Howe";"2018-04-16 00:00:00";"3700 minnehaha ave,Minneapolis,MN";44.936;-93.226;1;12;"Howe";"Longfellow";6
474;"Howe";"2018-04-16 00:00:00";"2100 block of nicollet,Minneapolis,MN";44.962;-93.278;1;10;"Whittier";"Powderhorn";3
475;"Howe";"2018-04-16 00:00:00";"804 3rd st n,Minneapolis,MN";44.988;-93.28;1;3;"North Loop";"Central";1
476;"Howe";"2018-04-16 00:00:00";"695 13th Ave NE,Minneapolis,MN";45.001;-93.253;1;1;"Logan Park";"Northeast";2
477;"Howe";"2018-04-16 00:00:00";"2100 block of nicollet,Minneapolis,MN";44.962;-93.278;1;10;"Whittier";"Powderhorn";3
478;"Howe";"2018-04-16 00:00:00";"2615 9TH ST S,Minneapolis,MN";44.964;-93.234;1;6;"Seward";"Longfellow";4
479;"Howe";"2018-04-16 00:00:00";"3500 Minnehaha,Minneapolis,MN";44.939;-93.228;1;12;"Howe";"Longfellow";6
480;"Howe";"2018-04-16 00:00:00";"2500 block nicollet,Minneapolis,MN";44.957;-93.278;1;10;"Whittier";"Powderhorn";3
481;"Howe";"2018-04-16 00:00:00";"617 Grant St e,Minneapolis,MN";44.97;-93.267;1;7;"Elliot Park";"Central";3
482;"Howe";"2018-04-16 00:00:00";"2200 Chicago av s ,Minneapolis,MN";44.961;-93.263;1;6;"Ventura Village";"Phillips";3
483;"Howe";"2018-04-16 00:00:00";"2500 block of Nicole Ave ,Minneapolis,MN";44.957;-93.278;1;10;"Whittier";"Powderhorn";3
484;"Howe";"2018-04-16 00:00:00";"2613 9TH ST S,Minneapolis,MN";44.964;-93.234;1;6;"Seward";"Longfellow";4
485;"Howe";"2018-04-16 00:00:00";"2900 Emerson Ave N,Minneapolis,MN";45.01;-93.294;1;5;"Hawthorne";"Near North";1
486;"Howe";"2018-04-16 00:00:00";"2104 9th st s,Minneapolis,MN";44.964;-93.242;1;6;"Seward";"Longfellow";4
487;"Howe";"2018-04-16 00:00:00";"901 3rd st n ,Minneapolis,MN";44.989;-93.281;1;3;"North Loop";"Central";1
488;"Howe";"2018-04-16 00:00:00";"167 27TH AVE SE,Minneapolis,MN";44.971;-93.22;1;2;"Prospect Park - East River Road";"University";4
489;"Howe";"2018-04-16 00:00:00";"171 27TH AVE SE,Minneapolis,MN";44.971;-93.22;1;2;"Prospect Park - East River Road";"University";4
490;"Howe";"2018-04-16 00:00:00";"1609 2nd St NE,Minneapolis,MN";45.005;-93.266;1;3;"Sheridan";"Northeast";2
491;"Howe";"2018-04-16 00:00:00";"2000 block of nicollet,Minneapolis,MN";44.963;-93.278;1;10;"Whittier";"Powderhorn";3
492;"Howe";"2018-04-15 00:00:00";"2120 9TH ST S,Minneapolis,MN";44.964;-93.242;1;6;"Seward";"Longfellow";4
493;"Howe";"2018-04-16 00:00:00";"1900 NICOLLET AVE S,Minneapolis,MN";44.963;-93.278;1;7;"Steven's Square - Loring Heights";"Central";3
494;"Howe";"2018-04-16 00:00:00";"2600-2700 EMERSON AVE N,Minneapolis,MN";45.008;-93.294;1;5;"Hawthorne";"Near North";1
495;"Howe";"2018-04-16 00:00:00";"1700 EMERSON AVE N ,Minneapolis,MN";44.996;-93.294;1;5;"Near - North";"Near North";1
496;"Howe";"2018-04-16 00:00:00";"3400 minnehaha,Minneapolis,MN";44.941;-93.229;1;12;"Howe";"Longfellow";6
497;"Howe";"2018-04-16 00:00:00";"737 5th st n,Minneapolis,MN";44.986;-93.281;1;5;"North Loop";"Central";1
498;"Howe";"2018-04-16 00:00:00";"3400 MINNEHAHA AVE S,Minneapolis,MN";44.941;-93.229;1;12;"Howe";"Longfellow";6
499;"Howe";"2018-04-16 00:00:00";"2100 block of nicollet,Minneapolis,MN";44.962;-93.278;1;10;"Whittier";"Powderhorn";3
500;"Howe";"2018-04-16 00:00:00";"335 2ND ST NE,Minneapolis,MN";44.992;-93.26;1;3;"St. Anthony West";"Northeast";2
501;"Howe";"2018-04-16 00:00:00";"1 Groveland av s,Minneapolis,MN";44.964;-93.279;1;7;"Steven's Square - Loring Heights";"Central";3
502;"Howe";"2018-04-16 00:00:00";"2100 block of nicollet,Minneapolis,MN";44.962;-93.278;1;10;"Whittier";"Powderhorn";3
503;"Howe";"2018-04-16 00:00:00";"3400 minnehaha ave,Minneapolis,MN";44.941;-93.229;1;12;"Howe";"Longfellow";6
504;"Howe";"2018-04-16 00:00:00";"3400 Minnehaha Ave,Minneapolis,MN";44.941;-93.229;1;12;"Howe";"Longfellow";6
505;"Howe";"2018-04-16 00:00:00";"2200 Emerson ave n,Minneapolis,MN";45.002;-93.294;1;5;"Hawthorne";"Near North";1
506;"Howe";"2018-04-16 00:00:00";"22 University Ave NE,Minneapolis,MN";44.989;-93.257;1;3;"Nicollet Island - East Bank";"University";2
507;"Howe";"2018-04-16 00:00:00";"2700 Emerson Ave n ,Minneapolis,MN";45.008;-93.294;1;5;"Hawthorne";"Near North";1
508;"Howe";"2018-04-16 00:00:00";"3200 Emerson Ave N,Minneapolis,MN";45.013;-93.294;1;5;"Folwell";"Camden";1
509;"Howe";"2018-04-16 00:00:00";"2000 block of nicollet,Minneapolis,MN";44.963;-93.278;1;10;"Whittier";"Powderhorn";3
510;"Howe";"2018-04-16 00:00:00";"1500 LASALLE AVE S,Minneapolis,MN";44.967;-93.28;1;7;"Loring Park";"Central";3
511;"Howe";"2018-04-16 00:00:00";"3400 Minnehaha Ave,Minneapolis,MN";44.941;-93.229;1;12;"Howe";"Longfellow";6
512;"Howe";"2018-04-16 00:00:00";"2700 43rd st,Minneapolis,MN";44.925;-93.313;1;13;"Linden Hills";"Southwest";5
513;"Howe";"2018-04-16 00:00:00";"3600 MINNEHAHA AVE S,Minneapolis,MN";44.938;-93.227;1;12;"Howe";"Longfellow";6
514;"Howe";"2018-04-16 00:00:00";"00 Groveland ave,Minneapolis,MN";44.964;-93.278;1;7;"Steven's Square - Loring Heights";"Central";3
515;"Howe";"2018-04-16 00:00:00";"3400 Minnehaha,Minneapolis,MN";44.941;-93.229;1;12;"Howe";"Longfellow";6
516;"Howe";"2018-04-16 00:00:00";"00 groveland av,Minneapolis,MN";44.964;-93.278;1;7;"Steven's Square - Loring Heights";"Central";3
517;"Howe";"2018-04-16 00:00:00";"3300-3399 FREMONT AVE N,Minneapolis,MN";45.015;-93.295;1;4;"Folwell";"Camden";1
518;"Howe";"2018-04-16 00:00:00";"3700 minnehaha,Minneapolis,MN";44.936;-93.226;1;12;"Howe";"Longfellow";6
519;"Howe";"2018-04-16 00:00:00";"1900 block of nicollet,Minneapolis,MN";44.963;-93.278;1;7;"Steven's Square - Loring Heights";"Central";3
520;"Howe";"2018-04-16 00:00:00";"514 1st st n,Minneapolis,MN";44.989;-93.273;1;3;"North Loop";"Central";1
521;"Howe";"2018-04-16 00:00:00";"2000 NICOLLET AVE S,Minneapolis,MN";44.963;-93.278;1;10;"Whittier";"Powderhorn";3
522;"Howe";"2018-04-16 00:00:00";"1700 block nicollet ave ,Minneapolis,MN";44.967;-93.278;1;7;"Loring Park";"Central";3
523;"Howe";"2018-04-16 00:00:00";"1700 block of nicollet,Minneapolis,MN";44.967;-93.278;1;7;"Loring Park";"Central";3
524;"Howe";"2018-04-16 00:00:00";"1700 NICOLLET AVE S,Minneapolis,MN";44.967;-93.278;1;7;"Loring Park";"Central";3
525;"Howe";"2018-04-16 00:00:00";"400 Groveland av s,Minneapolis,MN";44.966;-93.285;1;7;"Loring Park";"Central";3
526;"Howe";"2018-04-16 00:00:00";"2100 Fremont Ave N,Minneapolis,MN";45.0;-93.296;1;5;"Jordan";"Near North";1
527;"Howe";"2018-04-16 00:00:00";"3800 minnehaha ave,Minneapolis,MN";44.934;-93.224;1;12;"Howe";"Longfellow";6
528;"Howe";"2018-04-16 00:00:00";"3200 Fremont Ave n ,Minneapolis,MN";45.013;-93.296;1;5;"Jordan";"Near North";1
529;"Howe";"2018-04-16 00:00:00";"3800 minnehaha ave,Minneapolis,MN";44.934;-93.224;1;12;"Howe";"Longfellow";6
530;"Howe";"2018-04-16 00:00:00";"2500 44th st w,Minneapolis,MN";44.923;-93.312;1;13;"Linden Hills";"Southwest";5
531;"Howe";"2018-04-16 00:00:00";"2631 44th st w ,Minneapolis,MN";44.923;-93.313;1;13;"Linden Hills";"Southwest";5
532;"Howe";"2018-04-16 00:00:00";"3226 44TH ST W,Minneapolis,MN";44.924;-93.321;1;13;"Linden Hills";"Southwest";5
533;"Howe";"2018-04-16 00:00:00";"4300 freemont ave n,Minneapolis,MN";45.034;-93.295;1;4;"Webber - Camden";"Camden";1
534;"Howe";"2018-04-16 00:00:00";"3800 minnehaha,Minneapolis,MN";44.934;-93.224;1;12;"Howe";"Longfellow";6
535;"Howe";"2018-04-16 00:00:00";"00 19th st e,Minneapolis,MN";44.964;-93.278;1;6;"Steven's Square - Loring Heights";"Central";3
536;"Howe";"2018-04-16 00:00:00";"3600-3699 FREMONT AVE N,Minneapolis,MN";45.021;-93.295;1;4;"Folwell";"Camden";1
537;"Howe";"2018-04-16 00:00:00";"609 61st st w,Minneapolis,MN";44.892;-93.288;1;11;"Windom";"Southwest";5
538;"Howe";"2018-04-16 00:00:00";"1700 NICOLLET AVE S,Minneapolis,MN";44.967;-93.278;1;7;"Loring Park";"Central";3
539;"Howe";"2018-04-16 00:00:00";"247 3rd Ave n,Minneapolis,MN";44.985;-93.272;1;3;"North Loop";"Central";3
540;"Howe";"2018-04-16 00:00:00";"3975 MINNEHAHA AVE S,Minneapolis,MN";44.931;-93.221;1;12;"Howe";"Longfellow";6
541;"Howe";"2018-04-16 00:00:00";"1700 block nicollet ave,Minneapolis,MN";44.967;-93.278;1;7;"Loring Park";"Central";3
542;"Howe";"2018-04-16 00:00:00";"2100 Fremont Ave n ,Minneapolis,MN";45.0;-93.296;1;5;"Jordan";"Near North";1
543;"Howe";"2018-04-16 00:00:00";"4000 Fremont Ave N,Minneapolis,MN";45.028;-93.296;1;4;"Webber - Camden";"Camden";1
544;"Howe";"2018-04-16 00:00:00";"16 2nd st se,Minneapolis,MN";44.987;-93.258;1;3;"Nicollet Island - East Bank";"University";4
545;"Howe";"2018-04-16 00:00:00";"2000 NICOLLET AVE S,Minneapolis,MN";44.963;-93.278;1;10;"Whittier";"Powderhorn";3
546;"Howe";"2018-04-16 00:00:00";"1 19th st e,Minneapolis,MN";44.964;-93.278;1;6;"Steven's Square - Loring Heights";"Central";3
547;"Howe";"2018-04-16 00:00:00";"2100 NICOLLET AVE S,Minneapolis,MN";44.962;-93.278;1;10;"Whittier";"Powderhorn";3
548;"Howe";"2018-04-16 00:00:00";"3300 FREMONT AVE N,Minneapolis,MN";45.015;-93.295;1;4;"Folwell";"Camden";1
549;"Howe";"2018-04-16 00:00:00";"3700 MINNEHAHA AVE S,Minneapolis,MN";44.936;-93.226;1;12;"Howe";"Longfellow";6
550;"Howe";"2018-04-16 00:00:00";"00 19th st e,Minneapolis,MN";44.964;-93.278;1;6;"Steven's Square - Loring Heights";"Central";3
551;"Howe";"2018-04-16 00:00:00";"4100 Fremont ave n ,Minneapolis,MN";45.03;-93.295;1;4;"Webber - Camden";"Camden";1
552;"Howe";"2018-04-16 00:00:00";"3700 MINNEHAHA AVE S,Minneapolis,MN";44.936;-93.226;1;12;"Howe";"Longfellow";6
553;"Howe";"2018-04-16 00:00:00";"3200 Fremont Ave n ,Minneapolis,MN";45.013;-93.296;1;5;"Jordan";"Near North";1
554;"Howe";"2018-04-16 00:00:00";"2503 9TH ST S,Minneapolis,MN";44.964;-93.236;1;6;"Seward";"Longfellow";4
555;"Howe";"2018-04-16 00:00:00";"175 27TH AVE SE,Minneapolis,MN";44.971;-93.22;1;2;"Prospect Park - East River Road";"University";4
556;"Howe";"2018-04-16 00:00:00";"3249 Nicollet ave,Minneapolis,MN";44.943;-93.278;1;8;"Lyndale";"Powderhorn";5
557;"Howe";"2018-04-16 00:00:00";"207 5TH AVE SE,Minneapolis,MN";44.984;-93.25;1;3;"Marcy Holmes";"University";4
558;"Howe";"2018-04-16 00:00:00";"4100 FREMONT AVE N,Minneapolis,MN";45.03;-93.295;1;4;"Webber - Camden";"Camden";1
559;"Howe";"2018-04-16 00:00:00";"49 27TH AVE SE,Minneapolis,MN";44.966;-93.221;1;2;"Prospect Park - East River Road";"University";4
560;"Howe";"2018-04-16 00:00:00";"161 27TH AVE SE,Minneapolis,MN";44.97;-93.22;1;2;"Prospect Park - East River Road";"University";4
561;"Howe";"2018-04-16 00:00:00";"3618 NICOLLET AVE S,Minneapolis,MN";44.937;-93.278;1;8;"King Field";"Southwest";5
562;"Howe";"2018-04-16 00:00:00";"400 block of 15th st w,Minneapolis,MN";44.968;-93.286;1;7;"Loring Park";"Central";3
563;"Howe";"2018-04-16 00:00:00";"400 block of 15th st w,Minneapolis,MN";44.968;-93.286;1;7;"Loring Park";"Central";3
564;"Howe";"2018-04-16 00:00:00";"3215 Nicollet ave,Minneapolis,MN";44.944;-93.278;1;8;"Lyndale";"Powderhorn";5
565;"Howe";"2018-04-16 00:00:00";"3600-3699 FREMONT AVE N,Minneapolis,MN";45.021;-93.295;1;4;"Folwell";"Camden";1
566;"Howe";"2018-04-16 00:00:00";"4000 Fremont Ave N,Minneapolis,MN";45.028;-93.296;1;4;"Webber - Camden";"Camden";1
567;"Howe";"2018-04-16 00:00:00";"1300 WILLOW ST,Minneapolis,MN";44.97;-93.282;1;7;"Loring Park";"Central";3
568;"Howe";"2018-04-16 00:00:00";"1400 block of nicollet,Minneapolis,MN";44.969;-93.278;1;7;"Loring Park";"Central";3
569;"Howe";"2018-04-16 00:00:00";"2400 Fremont Ave n ,Minneapolis,MN";45.004;-93.296;1;5;"Jordan";"Near North";1
570;"Howe";"2018-04-16 00:00:00";"5841 NICOLLET AV,Minneapolis,MN";44.897;-93.278;1;11;"Windom";"Southwest";5
571;"Howe";"2018-04-16 00:00:00";"00 18th st e,Minneapolis,MN";44.965;-93.278;1;7;"Steven's Square - Loring Heights";"Central";3
572;"Howe";"2018-04-16 00:00:00";"3617 Nicollet ave,Minneapolis,MN";44.937;-93.278;1;8;"King Field";"Southwest";5
573;"Howe";"2018-04-16 00:00:00";"3600 FREMONT AVE N,Minneapolis,MN";45.021;-93.295;1;4;"Folwell";"Camden";1
574;"Howe";"2018-04-16 00:00:00";"00 GROVELAND AVE,Minneapolis,MN";44.964;-93.278;1;7;"Steven's Square - Loring Heights";"Central";3
575;"Howe";"2018-04-16 00:00:00";"1900 1ST AVE S,Minneapolis,MN";44.964;-93.277;1;6;"Steven's Square - Loring Heights";"Central";3
576;"Howe";"2018-04-16 00:00:00";"1800 1ST AVE S,Minneapolis,MN";44.965;-93.277;1;6;"Steven's Square - Loring Heights";"Central";3
577;"Howe";"2018-04-16 00:00:00";"1400 block of nicollet,Minneapolis,MN";44.969;-93.278;1;7;"Loring Park";"Central";3
578;"Howe";"2018-04-16 00:00:00";"5618 NICOLLET AVE,Minneapolis,MN";44.901;-93.278;1;11;"Windom";"Southwest";5
579;"Howe";"2018-04-16 00:00:00";"3627 Nicollet ave,Minneapolis,MN";44.937;-93.278;1;8;"King Field";"Southwest";5
580;"Howe";"2018-04-16 00:00:00";"2900 Fremont Ave N,Minneapolis,MN";45.01;-93.295;1;5;"Jordan";"Near North";1
581;"Howe";"2018-04-16 00:00:00";"3200-3299 FREMONT AVE N,Minneapolis,MN";45.013;-93.296;1;5;"Jordan";"Near North";1
582;"Howe";"2018-04-16 00:00:00";"4220 NICOLLET AVE S,Minneapolis,MN";44.926;-93.278;1;8;"King Field";"Southwest";5
583;"Howe";"2018-04-16 00:00:00";"3526 NICOLLET AVE S,Minneapolis,MN";44.939;-93.278;1;8;"Lyndale";"Powderhorn";5
584;"Howe";"2018-04-16 00:00:00";"2700 FREMONT AVE N,Minneapolis,MN";45.008;-93.296;1;5;"Jordan";"Near North";1
585;"Howe";"2018-04-16 00:00:00";"3200 Fremont Ave N,Minneapolis,MN";45.013;-93.296;1;5;"Jordan";"Near North";1
586;"Howe";"2018-04-16 00:00:00";"5324 NICOLLET AVE S,Minneapolis,MN";44.905;-93.278;1;11;"Tangletown";"Southwest";5
587;"Howe";"2018-04-16 00:00:00";"4334 NICOLLET,Minneapolis,MN";44.924;-93.278;1;8;"King Field";"Southwest";5
588;"Howe";"2018-04-16 00:00:00";"3836 NICOLLET AVE,Minneapolis,MN";44.933;-93.278;1;8;"King Field";"Southwest";5
