"FID";"snow_emergency_name";"citation";"service_date";"address";"latitude";"longitude";"day_id";"ordinance_id";"ordinance_desc";"ward";"neighborhood";"community";"tow_district"
1071;"Howe";271118386704;"2018-04-16 00:00:00";"1900 UPTON AVE N";44.999;-93.314;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";5;"Willard - Hay";"Near North";1
1072;"Howe";271118334157;"2018-04-16 00:00:00";"1720 57TH ST W";44.9;-93.302;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";13;"Kenny";"Southwest";5
1073;"Howe";271118361932;"2018-04-16 00:00:00";"4504 SNELLING AVE S";44.921;-93.217;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";12;"Hiawatha";"Longfellow";6
1074;"Howe";271118392224;"2018-04-16 00:00:00";"4142 17TH AVE S";44.929;-93.25;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";8;"Bancroft";"Powderhorn";6
1075;"Howe";271118382893;"2018-04-16 00:00:00";"3520 GIRARD AVE S";44.939;-93.297;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";10;"CARAG";"Calhoun Isle";5
1076;"Howe";271118385508;"2018-04-16 00:00:00";"3328 CLINTON AVE S";44.942;-93.271;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";9;"Central";"Powderhorn";5
1077;"Howe";271118383564;"2018-04-16 00:00:00";"1020 21ST ST E";44.962;-93.258;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";6;"Ventura Village";"Phillips";3
1078;"Howe";271118390280;"2018-04-16 00:00:00";"1818 STEVENS AVE S";44.965;-93.275;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";6;"Steven's Square - Loring Heights";"Central";3
1079;"Howe";271118393922;"2018-04-16 00:00:00";"910 4TH ST NE";44.999;-93.262;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";3;"St. Anthony West";"Northeast";2
1080;"Howe";271118389374;"2018-04-16 00:00:00";"2822 COLUMBUS AVE S";44.951;-93.264;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";6;"Phillips West";"Phillips";3
1081;"Howe";271118383565;"2018-04-16 00:00:00";"1016 21ST ST E";44.962;-93.259;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";6;"Ventura Village";"Phillips";3
1082;"Howe";271118391085;"2018-04-16 00:00:00";"920 25TH AVE SE";44.987;-93.218;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";2;"Como";"University";4
1083;"Howe";271118394408;"2018-04-16 00:00:00";"1104 14TH AVE SE";44.991;-93.232;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";2;"Como";"University";4
1084;"Howe";271118391023;"2018-04-16 00:00:00";"3922 RUSSELL AVE N";45.027;-93.311;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";4;"Victory";"Camden";1
1085;"Howe";271118383135;"2018-04-16 00:00:00";"3650 5TH AVE S";44.936;-93.269;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";8;"Central";"Powderhorn";5
1086;"Howe";271118388406;"2018-04-16 00:00:00";"1410 33RD ST W";44.943;-93.297;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";10;"CARAG";"Calhoun Isle";5
1087;"Howe";271118385509;"2018-04-16 00:00:00";"3304 CLINTON AVE S";44.943;-93.271;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";9;"Central";"Powderhorn";5
1088;"Howe";271118390281;"2018-04-16 00:00:00";"1816 STEVENS AVE S";44.965;-93.275;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";6;"Steven's Square - Loring Heights";"Central";3
1089;"Howe";271118394409;"2018-04-16 00:00:00";"1096 14TH AVE SE";44.991;-93.232;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";2;"Como";"University";4
1090;"Howe";271118392167;"2018-04-16 00:00:00";"2602 HUMBOLDT AVE N";45.006;-93.298;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";5;"Jordan";"Near North";1
1091;"Howe";271118385457;"2018-04-16 00:00:00";"2310 6TH ST NE";45.012;-93.259;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";1;"Holland";"Northeast";2
1092;"Howe";271118394567;"2018-04-16 00:00:00";"3338 ALDRICH AVE N";45.016;-93.289;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";4;"McKinley";"Camden";1
1093;"Howe";271118386705;"2018-04-16 00:00:00";"1906 UPTON AVE N";44.999;-93.314;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";5;"Willard - Hay";"Near North";1
1094;"Howe";271118383060;"2018-04-16 00:00:00";"1528 37TH ST E.";44.936;-93.252;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";9;"Powderhorn Park";"Powderhorn";6
1095;"Howe";271118361933;"2018-04-16 00:00:00";"4420 SNELLING AVE S";44.923;-93.218;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";12;"Hiawatha";"Longfellow";6
1096;"Howe";271118382894;"2018-04-16 00:00:00";"3544 GIRARD AVE S";44.939;-93.297;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";10;"CARAG";"Calhoun Isle";5
1097;"Howe";271118385510;"2018-04-16 00:00:00";"3300 CLINTON AVE S";44.943;-93.271;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";9;"Central";"Powderhorn";5
1098;"Howe";271118360304;"2018-04-16 00:00:00";"5640 16TH AVE S";44.9;-93.251;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";11;"Diamond Lake";"Nokomis";6
1099;"Howe";271118392225;"2018-04-16 00:00:00";"4012 17TH AVE S";44.93;-93.25;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";8;"Bancroft";"Powderhorn";6
1100;"Howe";271118383136;"2018-04-16 00:00:00";"3648 5TH AVE S";44.936;-93.269;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";8;"Central";"Powderhorn";5
1101;"Howe";271118382462;"2018-04-16 00:00:00";"3430 21ST AVE S";44.94;-93.242;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";9;"Corcoran";"Powderhorn";6
1102;"Howe";271118388407;"2018-04-16 00:00:00";"1320 33RD ST W";44.943;-93.297;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";10;"CARAG";"Calhoun Isle";5
1103;"Howe";271118383566;"2018-04-16 00:00:00";"926 21ST ST E";44.962;-93.26;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";6;"Ventura Village";"Phillips";3
1104;"Howe";271118394410;"2018-04-16 00:00:00";"1066 14TH AVE SE";44.99;-93.232;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";1;"Como";"University";4
1105;"Howe";271118334158;"2018-04-16 00:00:00";"2306 59TH ST W";44.898;-93.309;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";13;"Armatage";"Southwest";5
1106;"Howe";271118361935;"2018-04-16 00:00:00";"4418 SNELLING AVE S";44.923;-93.218;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";12;"Hiawatha";"Longfellow";6
1107;"Howe";271118383137;"2018-04-16 00:00:00";"3644 5TH AVE S";44.936;-93.269;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";8;"Central";"Powderhorn";5
1108;"Howe";271118382895;"2018-04-16 00:00:00";"3548 GIRARD AVE S";44.938;-93.297;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";10;"CARAG";"Calhoun Isle";5
1109;"Howe";271118385511;"2018-04-16 00:00:00";"3248 CLINTON AVE S";44.943;-93.272;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";9;"Central";"Powderhorn";5
1110;"Howe";271118388568;"2018-04-16 00:00:00";"2840 COLUMBUS AVE S";44.951;-93.264;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";6;"Phillips West";"Phillips";3
1111;"Howe";271118383567;"2018-04-16 00:00:00";"918 21ST ST E";44.962;-93.26;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";6;"Ventura Village";"Phillips";3
1112;"Howe";271118390282;"2018-04-16 00:00:00";"1826 STEVENS AVE S";44.964;-93.275;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";6;"Steven's Square - Loring Heights";"Central";3
1113;"Howe";271118391086;"2018-04-16 00:00:00";"890 26TH AVE SE";44.986;-93.217;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";2;"Como";"University";4
1114;"Howe";271118394568;"2018-04-16 00:00:00";"3218 ALDRICH AVE N";45.014;-93.289;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";4;"McKinley";"Camden";1
1115;"Howe";271118391024;"2018-04-16 00:00:00";"3746 RUSSELL AVE N";45.024;-93.311;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";4;"Cleveland";"Camden";1
1116;"Howe";271118386706;"2018-04-16 00:00:00";"1922 UPTON AVE N";45.0;-93.314;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";5;"Willard - Hay";"Near North";1
1117;"Howe";271118383061;"2018-04-16 00:00:00";"1514 37TH ST E.";44.936;-93.253;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";9;"Powderhorn Park";"Powderhorn";6
1118;"Howe";271118390283;"2018-04-16 00:00:00";"1828 STEVENS AVE S";44.964;-93.275;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";6;"Steven's Square - Loring Heights";"Central";3
1119;"Howe";271118392168;"2018-04-16 00:00:00";"2520 HUMBOLDT AVE N";45.006;-93.298;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";5;"Jordan";"Near North";1
1120;"Howe";271118361936;"2018-04-16 00:00:00";"4406 SNELLING AVE S";44.923;-93.218;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";12;"Hiawatha";"Longfellow";6
1121;"Howe";271118388408;"2018-04-16 00:00:00";"704 33RD ST W";44.943;-93.289;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";10;"CARAG";"Calhoun Isle";5
1122;"Howe";271118385512;"2018-04-16 00:00:00";"3236 CLINTON AVE S";44.944;-93.272;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";9;"Central";"Powderhorn";5
1123;"Howe";271118392667;"2018-04-16 00:00:00";"406 11TH AVE SE";44.982;-93.24;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";3;"Marcy Holmes";"University";4
1124;"Howe";271118385458;"2018-04-16 00:00:00";"2312 7TH ST NE";45.012;-93.258;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";1;"Holland";"Northeast";2
1125;"Howe";271118394569;"2018-04-16 00:00:00";"3210 ALDRICH AVE N";45.014;-93.289;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";4;"McKinley";"Camden";1
1126;"Howe";271118391025;"2018-04-16 00:00:00";"3742 RUSSELL AVE N";45.023;-93.311;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";4;"Cleveland";"Camden";1
1127;"Howe";271118388409;"2018-04-16 00:00:00";"702 33RD ST W";44.943;-93.289;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";10;"CARAG";"Calhoun Isle";5
1128;"Howe";271118383568;"2018-04-16 00:00:00";"816 21ST ST E";44.962;-93.261;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";6;"Ventura Village";"Phillips";3
1129;"Howe";271118359979;"2018-04-16 00:00:00";"1802 CHESTNUT AVE";44.977;-93.303;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";5;"Harrison";"Near North";3
1130;"Howe";271118389380;"2018-04-16 00:00:00";"2210 GIRARD AVE N";45.002;-93.297;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";5;"Jordan";"Near North";1
1131;"Howe";271118389883;"2018-04-16 00:00:00";"2110 CLINTON AVE S";44.961;-93.272;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";10;"Whittier";"Powderhorn";3
1132;"Howe";271118386707;"2018-04-16 00:00:00";"2014 UPTON AVE N";45.0;-93.314;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";5;"Willard - Hay";"Near North";1
1133;"Howe";271118360305;"2018-04-16 00:00:00";"51004 16TH AVE S";44.91;-93.251;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";11;"Hale";"Nokomis";6
1134;"Howe";271118385513;"2018-04-16 00:00:00";"3200 CLINTON AVE S";44.945;-93.272;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";9;"Central";"Powderhorn";5
1135;"Howe";271118377843;"2018-04-16 00:00:00";"416 11TH AVE SE";44.983;-93.24;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";3;"Marcy Holmes";"University";4
1136;"Howe";271118391087;"2018-04-16 00:00:00";"1012 25TH AVE SE";44.988;-93.218;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";1;"Como";"University";4
1137;"Howe";271118393924;"2018-04-16 00:00:00";"118 10TH AVE NE";44.998;-93.267;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";3;"St. Anthony West";"Northeast";2
1138;"Howe";271118393923;"2018-04-16 00:00:00";"122 10TH AVE NE";44.998;-93.267;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";3;"St. Anthony West";"Northeast";2
1139;"Howe";271118360306;"2018-04-16 00:00:00";"5052 16TH AVE S";44.911;-93.251;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";11;"Hale";"Nokomis";6
1140;"Howe";271118361937;"2018-04-16 00:00:00";"4320 SNELLING AVE S";44.924;-93.219;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";12;"Hiawatha";"Longfellow";6
1141;"Howe";271118384159;"2018-04-16 00:00:00";"3618 5TH AVE S";44.937;-93.269;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";8;"Central";"Powderhorn";5
1142;"Howe";271118385532;"2018-04-16 00:00:00";"2314 GIRARD AVE S";44.96;-93.297;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";7;"East Isles";"Calhoun Isle";3
1143;"Howe";271118392668;"2018-04-16 00:00:00";"508 11TH AVE SE";44.983;-93.239;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";3;"Marcy Holmes";"University";4
1144;"Howe";271118389381;"2018-04-16 00:00:00";"2212 GIRARD AVE N";45.002;-93.297;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";5;"Jordan";"Near North";1
1145;"Howe";271118394570;"2018-04-16 00:00:00";"2946 ALDRICH AVE N";45.011;-93.289;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";5;"Hawthorne";"Near North";1
1146;"Howe";271118391026;"2018-04-16 00:00:00";"3628 RUSSELL AVE N";45.021;-93.311;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";4;"Cleveland";"Camden";1
1147;"Howe";271118383062;"2018-04-16 00:00:00";"812 37TH ST E.";44.936;-93.262;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";9;"Powderhorn Park";"Powderhorn";6
1148;"Howe";271118388410;"2018-04-16 00:00:00";"624 33RD ST W";44.943;-93.288;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";8;"Lyndale";"Powderhorn";5
1149;"Howe";271118385514;"2018-04-16 00:00:00";"3140 CLINTON AVE S";44.945;-93.272;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";9;"Central";"Powderhorn";5
1150;"Howe";271118385515;"2018-04-16 00:00:00";"3138 CLINTON AVE S";44.945;-93.272;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";9;"Central";"Powderhorn";5
1151;"Howe";271118392226;"2018-04-16 00:00:00";"3040 17TH AVE S";44.947;-93.25;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";9;"Powderhorn Park";"Powderhorn";6
1152;"Howe";271118390284;"2018-04-16 00:00:00";"1912 STEVENS AVE S";44.963;-93.275;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";6;"Steven's Square - Loring Heights";"Central";3
1153;"Howe";271118389291;"2018-04-16 00:00:00";"620 14TH ST E";44.969;-93.267;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";7;"Elliot Park";"Central";3
1154;"Howe";271118394412;"2018-04-16 00:00:00";"1030 15TH AVE SE";44.989;-93.231;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";1;"Como";"University";4
1155;"Howe";271118389382;"2018-04-16 00:00:00";"2214 GIRARD AVE N";45.002;-93.297;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";5;"Jordan";"Near North";1
1156;"Howe";271118361938;"2018-04-16 00:00:00";"4242 SNELLING AVE S";44.926;-93.22;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";12;"Hiawatha";"Longfellow";6
1157;"Howe";271118384160;"2018-04-16 00:00:00";"3612 5TH AVE S";44.937;-93.269;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";8;"Central";"Powderhorn";5
1158;"Howe";271118394413;"2018-04-16 00:00:00";"1034 15TH AVE SE";44.989;-93.231;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";1;"Como";"University";4
1159;"Howe";271118391088;"2018-04-16 00:00:00";"1090 25TH AVE SE";44.991;-93.218;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";1;"Como";"University";4
1160;"Howe";271118394571;"2018-04-16 00:00:00";"2914 ALDRICH AVE N";45.01;-93.289;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";5;"Hawthorne";"Near North";1
1161;"Howe";271118391027;"2018-04-16 00:00:00";"3606 RUSSELL AVE N";45.021;-93.311;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";4;"Cleveland";"Camden";1
1162;"Howe";271118384161;"2018-04-16 00:00:00";"3608 5TH AVE S";44.937;-93.269;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";8;"Central";"Powderhorn";5
1163;"Howe";271118385516;"2018-04-16 00:00:00";"3128 CLINTON AVE S";44.946;-93.272;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";9;"Central";"Powderhorn";5
1164;"Howe";271118390285;"2018-04-16 00:00:00";"1910 STEVENS AVE S";44.963;-93.275;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";6;"Steven's Square - Loring Heights";"Central";3
1165;"Howe";271118377844;"2018-04-16 00:00:00";"604 11TH AVE SE";44.984;-93.238;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";3;"Marcy Holmes";"University";4
1166;"Howe";271118394414;"2018-04-16 00:00:00";"1020 15TH AVE SE";44.988;-93.231;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";1;"Como";"University";4
1167;"Howe";271118394572;"2018-04-16 00:00:00";"2824 ALDRICH AVE N";45.01;-93.289;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";5;"Hawthorne";"Near North";1
1168;"Howe";271118386708;"2018-04-16 00:00:00";"2314 UPTON AVE N";45.003;-93.314;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";5;"Willard - Hay";"Near North";1
1169;"Howe";271118385517;"2018-04-16 00:00:00";"3126 CLINTON AVE S";44.946;-93.272;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";9;"Central";"Powderhorn";5
1170;"Howe";271118385533;"2018-04-16 00:00:00";"2424 GIRARD AVE S";44.958;-93.297;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";7;"East Isles";"Calhoun Isle";3
1171;"Howe";271118359981;"2018-04-16 00:00:00";"1908 2ND AVE N";44.979;-93.305;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";5;"Harrison";"Near North";3
1172;"Howe";271118392669;"2018-04-16 00:00:00";"708 11TH AVE SE";44.986;-93.238;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";3;"Marcy Holmes";"University";4
1173;"Howe";271118377845;"2018-04-16 00:00:00";"716 11TH AVE SE";44.986;-93.237;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";3;"Marcy Holmes";"University";4
1174;"Howe";271118394415;"2018-04-16 00:00:00";"1022 15TH AVE SE";44.989;-93.231;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";1;"Como";"University";4
1175;"Howe";271118394573;"2018-04-16 00:00:00";"2822 ALDRICH AVE N";45.01;-93.289;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";5;"Hawthorne";"Near North";1
1176;"Howe";271118360308;"2018-04-16 00:00:00";"5154 17TH AVE S";44.909;-93.25;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";11;"Hale";"Nokomis";6
1177;"Howe";271118360307;"2018-04-16 00:00:00";"5152 17TH AVE S";44.909;-93.25;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";11;"Hale";"Nokomis";6
1178;"Howe";271118391350;"2018-04-16 00:00:00";"4006 COLFAX AVE S";44.93;-93.292;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";10;"East Harriet";"Southwest";5
1179;"Howe";271118384162;"2018-04-16 00:00:00";"3548 5TH AVE S";44.938;-93.269;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";9;"Central";"Powderhorn";5
1180;"Howe";271118388411;"2018-04-16 00:00:00";"406 33RD ST W";44.943;-93.285;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";8;"Lyndale";"Powderhorn";5
1181;"Howe";271118389383;"2018-04-16 00:00:00";"2230 GIRARD AVE N";45.003;-93.297;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";5;"Jordan";"Near North";1
1182;"Howe";271118386709;"2018-04-16 00:00:00";"2326 UPTON AVE N";45.003;-93.314;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";5;"Willard - Hay";"Near North";1
1183;"Howe";271118360309;"2018-04-16 00:00:00";"5158 17TH AVE S";44.909;-93.25;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";11;"Hale";"Nokomis";6
1184;"Howe";271118385518;"2018-04-16 00:00:00";"3120 CLINTON AVE S";44.946;-93.272;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";9;"Central";"Powderhorn";5
1185;"Howe";271118383569;"2018-04-16 00:00:00";"1712 22ND ST E";44.961;-93.25;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";6;"Ventura Village";"Phillips";3
1186;"Howe";271118394416;"2018-04-16 00:00:00";"1016 15TH AVE SE";44.988;-93.231;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";1;"Como";"University";4
1187;"Howe";271118386710;"2018-04-16 00:00:00";"2330 UPTON AVE N";45.003;-93.314;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";5;"Willard - Hay";"Near North";1
1188;"Howe";271118383063;"2018-04-16 00:00:00";"816 36TH ST E";44.938;-93.262;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";9;"Powderhorn Park";"Powderhorn";6
1189;"Howe";271118384163;"2018-04-16 00:00:00";"3540 5TH AVE S";44.938;-93.269;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";9;"Central";"Powderhorn";5
1190;"Howe";271118389292;"2018-04-16 00:00:00";"1016 PARK AVENUE FRONTAGE ROAD";44.969;-93.265;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";7;"Elliot Park";"Central";3
1191;"Howe";271118389517;"2018-04-16 00:00:00";"1000 PARK AVENUE FRONTAGE ROAD";44.97;-93.265;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";7;"Elliot Park";"Central";3
1192;"Howe";271118391089;"2018-04-16 00:00:00";"814 27TH AVE SE FRNTG RD E";44.986;-93.215;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";2;"Como";"University";4
1193;"Howe";271118392670;"2018-04-16 00:00:00";"806 11TH AVE SE";44.986;-93.236;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";3;"Marcy Holmes";"University";4
1194;"Howe";271118394417;"2018-04-16 00:00:00";"1014 15TH AVE SE";44.988;-93.231;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";1;"Como";"University";4
1195;"Howe";271118392227;"2018-04-16 00:00:00";"3006 17TH AVE S";44.948;-93.25;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";9;"Powderhorn Park";"Powderhorn";6
1196;"Howe";271118389518;"2018-04-16 00:00:00";"1004 PARK AVENUE FRONTAGE ROAD";44.97;-93.265;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";7;"Elliot Park";"Central";3
1197;"Howe";271118359983;"2018-04-16 00:00:00";"1610 2ND AVE N";44.979;-93.302;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";5;"Harrison";"Near North";3
1198;"Howe";271118377846;"2018-04-16 00:00:00";"814 11TH AVE SE";44.986;-93.236;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";3;"Marcy Holmes";"University";4
1199;"Howe";271118392169;"2018-04-16 00:00:00";"2122 IRVING AVE N";45.001;-93.299;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";5;"Jordan";"Near North";1
1200;"Howe";271118394574;"2018-04-16 00:00:00";"2314 ALDRICH AVE N";45.003;-93.289;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";5;"Hawthorne";"Near North";1
1201;"Howe";271118329541;"2018-04-16 00:00:00";"2616 39TH AVE N";45.026;-93.314;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";4;"Victory";"Camden";1
1202;"Howe";271118391351;"2018-04-16 00:00:00";"4136 COLFAX AVE S";44.927;-93.292;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";10;"East Harriet";"Southwest";5
1203;"Howe";271118384164;"2018-04-16 00:00:00";"3534 5TH AVE S";44.938;-93.269;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";9;"Central";"Powderhorn";5
1204;"Howe";271118385519;"2018-04-16 00:00:00";"3014 CLINTON AVE S";44.948;-93.272;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";9;"Central";"Powderhorn";5
1205;"Howe";271118383570;"2018-04-16 00:00:00";"1722 22ND ST E";44.961;-93.249;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";6;"Ventura Village";"Phillips";3
1206;"Howe";271118389293;"2018-04-16 00:00:00";"1014 PARK AVENUE FRONTAGE ROAD";44.969;-93.265;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";7;"Elliot Park";"Central";3
1207;"Howe";271118389519;"2018-04-16 00:00:00";"1008 PARK AVENUE FRONTAGE ROAD";44.969;-93.265;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";7;"Elliot Park";"Central";3
1208;"Howe";271118391090;"2018-04-16 00:00:00";"800 27TH AVE SE FRNTG RD E";44.986;-93.215;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";2;"Como";"University";4
1209;"Howe";271118335438;"2018-04-16 00:00:00";"1304 60TH ST W";44.894;-93.296;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";13;"Kenny";"Southwest";5
1210;"Howe";271118384165;"2018-04-16 00:00:00";"3530 5TH AVE S";44.938;-93.269;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";9;"Central";"Powderhorn";5
1211;"Howe";271118382463;"2018-04-16 00:00:00";"3500 22ND AVE S";44.939;-93.241;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";9;"Corcoran";"Powderhorn";6
1212;"Howe";271118385520;"2018-04-16 00:00:00";"3010 CLINTON AVE S";44.948;-93.272;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";9;"Central";"Powderhorn";5
1213;"Howe";271118394575;"2018-04-16 00:00:00";"2202 ALDRICH AVE N";45.002;-93.289;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";5;"Hawthorne";"Near North";1
1214;"Howe";271118389384;"2018-04-16 00:00:00";"2322 IRVING AVE N";45.003;-93.299;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";5;"Jordan";"Near North";1
1215;"Howe";271118386711;"2018-04-16 00:00:00";"2646 UPTON AVE N";45.007;-93.314;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";4;"Willard - Hay";"Near North";1
1216;"Howe";271118388412;"2018-04-16 00:00:00";"206 33RD ST W";44.943;-93.28;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";8;"Lyndale";"Powderhorn";5
