"FID";"snow_emergency_name";"citation";"service_date";"address";"latitude";"longitude";"day_id";"ordinance_id";"ordinance_desc";"ward";"neighborhood";"community";"tow_district"
2889;"Yardville";271118341782;"2018-02-25 00:00:00";"3109 PILLSBURY AVE";44.946;-93.281;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";8;"Lyndale";"Powderhorn";5
2890;"Yardville";271118351878;"2018-02-25 00:00:00";"3109 UPTON AVE N";45.013;-93.314;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";4;"Jordan";"Near North";1
2891;"Yardville";271118351377;"2018-02-25 00:00:00";"311 18TH ST E";44.965;-93.272;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";6;"Steven's Square - Loring Heights";"Central";3
2892;"Yardville";271118351367;"2018-02-25 00:00:00";"311 19TH ST E";44.964;-93.272;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";6;"Steven's Square - Loring Heights";"Central";3
2893;"Yardville";271118345257;"2018-02-25 00:00:00";"311 34TH ST E";44.941;-93.272;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";9;"Central";"Powderhorn";5
2894;"Yardville";271118348708;"2018-02-25 00:00:00";"311 3RD AVE NE";44.991;-93.258;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";3;"St. Anthony West";"Northeast";2
2895;"Yardville";271118349698;"2018-02-25 00:00:00";"311 43RD ST E";44.925;-93.272;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";8;"Regina";"Nokomis";5
2896;"Yardville";271118354171;"2018-02-25 00:00:00";"311 44TH ST W";44.923;-93.284;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";8;"King Field";"Southwest";5
2897;"Yardville";271118347753;"2018-02-25 00:00:00";"311 5TH AVE SE";44.985;-93.249;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";3;"Marcy Holmes";"University";4
2898;"Yardville";271118351880;"2018-02-25 00:00:00";"3123 UPTON AVE N";45.013;-93.315;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";4;"Jordan";"Near North";1
2899;"Yardville";271118354726;"2018-02-25 00:00:00";"311 7TH AVE SE";44.984;-93.246;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";3;"Marcy Holmes";"University";4
2900;"Yardville";271118349516;"2018-02-25 00:00:00";"311 8TH AVE SE";44.983;-93.245;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";3;"Marcy Holmes";"University";4
2901;"Yardville";271118326604;"2018-02-25 00:00:00";"311 NEWTON AVE N";44.98;-93.306;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";5;"Harrison";"Near North";3
2902;"Yardville";271118352153;"2018-02-23 00:00:00";"311 UNIVERSITY AVE SE";44.986;-93.252;1;"478.1000(a)";"Snow emergency parking restrictions - snow emergency route";3;"Marcy Holmes";"University";4
2903;"Yardville";271118349906;"2018-02-24 00:00:00";"3110 15TH AVE S";44.946;-93.254;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";9;"Powderhorn Park";"Powderhorn";6
2904;"Yardville";271118351628;"2018-02-24 00:00:00";"3110 17TH AVE S";44.946;-93.25;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";9;"Powderhorn Park";"Powderhorn";6
2905;"Yardville";271118346366;"2018-02-24 00:00:00";"3110 5TH AVE S";44.946;-93.269;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";9;"Central";"Powderhorn";5
2906;"Yardville";271118352809;"2018-02-24 00:00:00";"3110 EMERSON AVE S";44.946;-93.295;2;"478.1000(a)";"Snow emergency parking restrictions - snow emergency route";10;"CARAG";"Calhoun Isle";5
2907;"Yardville";271118348205;"2018-02-24 00:00:00";"3110 FREMONT AVE S";44.946;-93.296;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";10;"CARAG";"Calhoun Isle";5
2908;"Yardville";271118349686;"2018-02-24 00:00:00";"3110 GARFIELD AVE S";44.946;-93.287;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";8;"Lyndale";"Powderhorn";5
2909;"Yardville";271118350477;"2018-02-24 00:00:00";"3110 GIRARD AVE S";44.946;-93.297;2;"478.1000(a)";"Snow emergency parking restrictions - snow emergency route";10;"CARAG";"Calhoun Isle";5
2910;"Yardville";271118347442;"2018-02-24 00:00:00";"3110 HUMBOLDT AVE N";45.013;-93.298;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";5;"Jordan";"Near North";1
2911;"Yardville";271118349243;"2018-02-24 00:00:00";"3110 HUMBOLDT AVE S";44.946;-93.301;2;"478.1000(a)";"Snow emergency parking restrictions - snow emergency route";10;"ECCO";"Calhoun Isle";5
2912;"Yardville";271118352386;"2018-02-24 00:00:00";"3110 PLEASANT AVE";44.946;-93.283;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";8;"Lyndale";"Powderhorn";5
2913;"Yardville";271118330015;"2018-02-24 00:00:00";"3110 QUEEN AVE N";45.013;-93.309;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";5;"Jordan";"Near North";1
2914;"Yardville";271118330063;"2018-02-24 00:00:00";"3110 RUSSELL AVE N";45.012;-93.311;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";4;"Jordan";"Near North";1
2915;"Yardville";271118339860;"2018-02-25 00:00:00";"3111 10TH AVE S";44.946;-93.26;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";9;"Powderhorn Park";"Powderhorn";6
2916;"Yardville";271118341516;"2018-02-25 00:00:00";"3111 12TH AVE S";44.946;-93.258;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";9;"Powderhorn Park";"Powderhorn";6
2917;"Yardville";271118351964;"2018-02-25 00:00:00";"3111 15TH AVE S";44.946;-93.254;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";9;"Powderhorn Park";"Powderhorn";6
2918;"Yardville";271118354401;"2018-02-25 00:00:00";"3111 3RD ST N";45.013;-93.283;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";5;"Hawthorne";"Near North";1
2919;"Yardville";271118354552;"2018-02-25 00:00:00";"3111 5TH AVE S";44.946;-93.269;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";9;"Central";"Powderhorn";5
2920;"Yardville";271118342520;"2018-02-25 00:00:00";"3111 CLINTON AVE S";44.946;-93.272;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";9;"Central";"Powderhorn";5
2921;"Yardville";271118354471;"2018-02-25 00:00:00";"3111 HOLMES AVE";44.946;-93.3;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";10;"ECCO";"Calhoun Isle";5
2922;"Yardville";271118348214;"2018-02-25 00:00:00";"3111 LONGFELLOW AVE S";44.946;-93.246;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";9;"Corcoran";"Powderhorn";6
2923;"Yardville";271118341783;"2018-02-25 00:00:00";"3111 PILLSBURY AVE";44.946;-93.281;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";8;"Lyndale";"Powderhorn";5
2924;"Yardville";271118351879;"2018-02-25 00:00:00";"3111 UPTON AVE N";45.013;-93.315;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";4;"Jordan";"Near North";1
2925;"Yardville";271118349905;"2018-02-24 00:00:00";"3112 15TH AVE S";44.946;-93.254;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";9;"Powderhorn Park";"Powderhorn";6
2926;"Yardville";271118344233;"2018-02-24 00:00:00";"3112 22ND AVE S";44.946;-93.24;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";9;"Corcoran";"Powderhorn";6
2927;"Yardville";271118344099;"2018-02-24 00:00:00";"3112 CLINTON AVE S";44.946;-93.272;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";9;"Central";"Powderhorn";5
2928;"Yardville";271118354442;"2018-02-24 00:00:00";"3112 COLFAX AVE S";44.946;-93.292;2;"478.1000(a)";"Snow emergency parking restrictions - snow emergency route";10;"CARAG";"Calhoun Isle";5
2929;"Yardville";271118347441;"2018-02-24 00:00:00";"3112 HUMBOLDT AVE N";45.013;-93.298;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";5;"Jordan";"Near North";1
2930;"Yardville";271118349244;"2018-02-24 00:00:00";"3112 HUMBOLDT AVE S";44.946;-93.301;2;"478.1000(a)";"Snow emergency parking restrictions - snow emergency route";10;"ECCO";"Calhoun Isle";5
2931;"Yardville";271118349220;"2018-02-24 00:00:00";"3112 JAMES AVE S";44.946;-93.303;2;"478.1000(a)";"Snow emergency parking restrictions - snow emergency route";10;"ECCO";"Calhoun Isle";5
2932;"Yardville";271118352385;"2018-02-24 00:00:00";"3112 PLEASANT AVE";44.946;-93.283;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";8;"Lyndale";"Powderhorn";5
2933;"Yardville";271118350934;"2018-02-25 00:00:00";"3113 21ST AVE S";44.946;-93.242;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";9;"Corcoran";"Powderhorn";6
2934;"Yardville";271118350038;"2018-02-25 00:00:00";"3113 22ND AVE S";44.946;-93.24;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";9;"Corcoran";"Powderhorn";6
2935;"Yardville";271118354551;"2018-02-25 00:00:00";"3113 5TH AVE S";44.946;-93.269;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";9;"Central";"Powderhorn";5
2936;"Yardville";271118355948;"2018-02-25 00:00:00";"3113 6TH ST N";45.012;-93.286;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";5;"Hawthorne";"Near North";1
2937;"Yardville";271118342519;"2018-02-25 00:00:00";"3113 CLINTON AVE S";44.946;-93.271;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";9;"Central";"Powderhorn";5
2938;"Yardville";271118355212;"2018-02-25 00:00:00";"3113 HOLMES AVE";44.946;-93.299;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";10;"ECCO";"Calhoun Isle";5
2939;"Yardville";271118341784;"2018-02-25 00:00:00";"3113 PILLSBURY AVE";44.946;-93.281;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";8;"Lyndale";"Powderhorn";5
2940;"Yardville";271118346365;"2018-02-24 00:00:00";"3114 5TH AVE S";44.946;-93.269;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";9;"Central";"Powderhorn";5
2941;"Yardville";271118354441;"2018-02-24 00:00:00";"3114 COLFAX AVE S";44.946;-93.292;2;"478.1000(a)";"Snow emergency parking restrictions - snow emergency route";10;"CARAG";"Calhoun Isle";5
2942;"Yardville";271118349685;"2018-02-24 00:00:00";"3114 GARFIELD AVE S";44.946;-93.287;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";8;"Lyndale";"Powderhorn";5
2943;"Yardville";271118349245;"2018-02-24 00:00:00";"3114 HUMBOLDT AVE S";44.946;-93.301;2;"478.1000(a)";"Snow emergency parking restrictions - snow emergency route";10;"ECCO";"Calhoun Isle";5
2944;"Yardville";271118349219;"2018-02-24 00:00:00";"3114 JAMES AVE S";44.946;-93.304;2;"478.1000(a)";"Snow emergency parking restrictions - snow emergency route";10;"ECCO";"Calhoun Isle";5
2945;"Yardville";271118352384;"2018-02-24 00:00:00";"3114 PLEASANT AVE";44.946;-93.283;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";8;"Lyndale";"Powderhorn";5
2946;"Yardville";271118351962;"2018-02-25 00:00:00";"3115 15TH AVE S";44.946;-93.254;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";9;"Powderhorn Park";"Powderhorn";6
2947;"Yardville";271118351963;"2018-02-25 00:00:00";"3115 15TH AVE S";44.946;-93.254;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";9;"Powderhorn Park";"Powderhorn";6
2948;"Yardville";271118350933;"2018-02-25 00:00:00";"3115 21ST AVE S";44.946;-93.242;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";9;"Corcoran";"Powderhorn";6
2949;"Yardville";271118350037;"2018-02-25 00:00:00";"3115 22ND AVE S";44.946;-93.241;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";9;"Corcoran";"Powderhorn";6
2950;"Yardville";271118355949;"2018-02-25 00:00:00";"3115 6TH ST N";45.013;-93.286;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";5;"Hawthorne";"Near North";1
2951;"Yardville";271118342518;"2018-02-25 00:00:00";"3115 CLINTON AVE S";44.946;-93.272;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";9;"Central";"Powderhorn";5
2952;"Yardville";271118341785;"2018-02-25 00:00:00";"3115 PILLSBURY AVE";44.946;-93.281;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";8;"Lyndale";"Powderhorn";5
2953;"Yardville";271118350972;"2018-02-25 00:00:00";"3115 RUSSELL AVE N";45.013;-93.311;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";4;"Jordan";"Near North";1
2954;"Yardville";271118351874;"2018-02-25 00:00:00";"3115 THOMAS AVE N";45.013;-93.313;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";4;"Jordan";"Near North";1
2955;"Yardville";271118351627;"2018-02-24 00:00:00";"3116 17TH AVE S";44.946;-93.25;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";9;"Powderhorn Park";"Powderhorn";6
2956;"Yardville";271118344098;"2018-02-24 00:00:00";"3116 CLINTON AVE S";44.946;-93.272;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";9;"Central";"Powderhorn";5
2957;"Yardville";271118354440;"2018-02-24 00:00:00";"3116 COLFAX AVE S";44.946;-93.292;2;"478.1000(a)";"Snow emergency parking restrictions - snow emergency route";10;"CARAG";"Calhoun Isle";5
2958;"Yardville";271118352810;"2018-02-24 00:00:00";"3116 EMERSON AVE S";44.946;-93.295;2;"478.1000(a)";"Snow emergency parking restrictions - snow emergency route";10;"CARAG";"Calhoun Isle";5
2959;"Yardville";271118350478;"2018-02-24 00:00:00";"3116 GIRARD AVE S";44.946;-93.297;2;"478.1000(a)";"Snow emergency parking restrictions - snow emergency route";10;"CARAG";"Calhoun Isle";5
2960;"Yardville";271118350456;"2018-02-24 00:00:00";"3116 HUMBOLDT AVE S";44.946;-93.301;2;"478.1000(a)";"Snow emergency parking restrictions - snow emergency route";10;"ECCO";"Calhoun Isle";5
2961;"Yardville";271118352383;"2018-02-24 00:00:00";"3116 PLEASANT AVE";44.946;-93.283;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";8;"Lyndale";"Powderhorn";5
2962;"Yardville";271118330016;"2018-02-24 00:00:00";"3116 QUEEN AVE N";45.013;-93.309;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";5;"Jordan";"Near North";1
2963;"Yardville";271118351961;"2018-02-25 00:00:00";"3117 15TH AVE S";44.946;-93.254;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";9;"Powderhorn Park";"Powderhorn";6
2964;"Yardville";271118341542;"2018-02-25 00:00:00";"3117 57TH ST E";44.901;-93.227;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";11;"Wenonah";"Nokomis";6
2965;"Yardville";271118355950;"2018-02-25 00:00:00";"3117 6TH ST N";45.013;-93.286;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";5;"Hawthorne";"Near North";1
2966;"Yardville";271118341786;"2018-02-25 00:00:00";"3117 PILLSBURY AVE";44.946;-93.281;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";8;"Lyndale";"Powderhorn";5
2967;"Yardville";271118344232;"2018-02-24 00:00:00";"3118 22ND AVE S";44.946;-93.241;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";9;"Corcoran";"Powderhorn";6
2968;"Yardville";271118352811;"2018-02-24 00:00:00";"3118 EMERSON AVE S";44.946;-93.295;2;"478.1000(a)";"Snow emergency parking restrictions - snow emergency route";10;"CARAG";"Calhoun Isle";5
2969;"Yardville";271118349684;"2018-02-24 00:00:00";"3118 GARFIELD AVE S";44.946;-93.287;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";8;"Lyndale";"Powderhorn";5
2970;"Yardville";271118352382;"2018-02-24 00:00:00";"3118 PLEASANT AVE";44.946;-93.283;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";8;"Lyndale";"Powderhorn";5
2971;"Yardville";271118330017;"2018-02-24 00:00:00";"3118 QUEEN AVE N";45.013;-93.31;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";4;"Jordan";"Near North";1
2972;"Yardville";271118341523;"2018-02-25 00:00:00";"3119 14TH AVE S";44.946;-93.255;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";9;"Powderhorn Park";"Powderhorn";6
2973;"Yardville";271118350036;"2018-02-25 00:00:00";"3119 22ND AVE S";44.946;-93.24;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";9;"Corcoran";"Powderhorn";6
2974;"Yardville";271118355951;"2018-02-25 00:00:00";"3119 6TH ST N";45.013;-93.286;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";5;"Hawthorne";"Near North";1
2975;"Yardville";271118342517;"2018-02-25 00:00:00";"3119 CLINTON AVE S";44.946;-93.271;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";9;"Central";"Powderhorn";5
2976;"Yardville";271118341787;"2018-02-25 00:00:00";"3119 PILLSBURY AVE";44.946;-93.281;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";8;"Lyndale";"Powderhorn";5
2977;"Yardville";271118343061;"2018-02-24 00:00:00";"312 4TH AVE NE";44.992;-93.259;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";3;"St. Anthony West";"Northeast";2
2978;"Yardville";271118343065;"2018-02-24 00:00:00";"312 5TH AVE NE";44.994;-93.259;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";3;"St. Anthony West";"Northeast";2
2979;"Yardville";271118342855;"2018-02-24 00:00:00";"312 8TH AVE SE";44.983;-93.244;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";3;"Marcy Holmes";"University";4
2980;"Yardville";271118330274;"2018-02-24 00:00:00";"312 CLIFTON AVE";44.966;-93.285;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";7;"Loring Park";"Central";3
2981;"Yardville";271118323281;"2018-02-24 00:00:00";"312 GRAMERCY AVE";44.98;-93.302;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";5;"Harrison";"Near North";3
2982;"Yardville";271118351655;"2018-02-24 00:00:00";"3120 18TH AVE S";44.946;-93.249;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";9;"Powderhorn Park";"Powderhorn";6
2983;"Yardville";271118344231;"2018-02-24 00:00:00";"3120 22ND AVE S";44.946;-93.24;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";9;"Corcoran";"Powderhorn";6
2984;"Yardville";271118351229;"2018-02-24 00:00:00";"3120 3RD ST N";45.012;-93.283;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";5;"Hawthorne";"Near North";1
2985;"Yardville";271118347209;"2018-02-24 00:00:00";"3120 HOLMES AVE";44.946;-93.3;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";10;"ECCO";"Calhoun Isle";5
2986;"Yardville";271118347440;"2018-02-24 00:00:00";"3120 HUMBOLDT AVE N";45.013;-93.298;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";5;"Jordan";"Near North";1
2987;"Yardville";271118350035;"2018-02-25 00:00:00";"3121 22ND AVE S";44.946;-93.24;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";9;"Corcoran";"Powderhorn";6
2988;"Yardville";271118342516;"2018-02-25 00:00:00";"3121 CLINTON AVE S";44.946;-93.271;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";9;"Central";"Powderhorn";5
2989;"Yardville";271118336961;"2018-02-25 00:00:00";"3121 COLFAX AVE S";44.946;-93.292;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";10;"CARAG";"Calhoun Isle";5
2990;"Yardville";271118348370;"2018-02-25 00:00:00";"3121 COLUMBUS AVE S";44.946;-93.264;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";9;"Central";"Powderhorn";5
2991;"Yardville";271118356571;"2018-02-25 00:00:00";"3121 PLEASANT AVE";44.946;-93.284;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";8;"Lyndale";"Powderhorn";5
2992;"Yardville";271118351873;"2018-02-25 00:00:00";"3121 THOMAS AVE N";45.013;-93.313;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";4;"Jordan";"Near North";1
2993;"Yardville";271118344230;"2018-02-24 00:00:00";"3122 22ND AVE S";44.946;-93.24;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";9;"Corcoran";"Powderhorn";6
2994;"Yardville";271118347208;"2018-02-24 00:00:00";"3122 HOLMES AVE";44.946;-93.3;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";10;"ECCO";"Calhoun Isle";5
2995;"Yardville";271118349217;"2018-02-24 00:00:00";"3122 JAMES AVE S";44.946;-93.303;2;"478.1000(a)";"Snow emergency parking restrictions - snow emergency route";10;"ECCO";"Calhoun Isle";5
2996;"Yardville";271118349218;"2018-02-24 00:00:00";"3122 JAMES AVE S";44.946;-93.304;2;"478.1000(a)";"Snow emergency parking restrictions - snow emergency route";10;"ECCO";"Calhoun Isle";5
2997;"Yardville";271118330074;"2018-02-24 00:00:00";"3122 SHERIDAN AVE N";45.013;-93.312;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";4;"Jordan";"Near North";1
2998;"Yardville";271118341517;"2018-02-25 00:00:00";"3123 12TH AVE S";44.946;-93.258;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";9;"Powderhorn Park";"Powderhorn";6
2999;"Yardville";271118353908;"2018-02-25 00:00:00";"3123 5TH AVE S";44.946;-93.269;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";9;"Central";"Powderhorn";5
3000;"Yardville";271118348369;"2018-02-25 00:00:00";"3123 COLUMBUS AVE S";44.946;-93.264;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";9;"Central";"Powderhorn";5
4001;"Yardville";271118326605;"2018-02-25 00:00:00";"329 NEWTON AVE N";44.981;-93.306;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";5;"Harrison";"Near North";3
4002;"Yardville";271118354179;"2018-02-25 00:00:00";"33 44TH ST E";44.923;-93.277;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";8;"King Field";"Southwest";5
4003;"Yardville";271118348894;"2018-02-24 00:00:00";"330 18TH ST E";44.965;-93.271;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";6;"Steven's Square - Loring Heights";"Central";3
4004;"Yardville";271118335271;"2018-02-24 00:00:00";"330 32ND ST E";44.945;-93.272;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";9;"Central";"Powderhorn";5
4005;"Yardville";271118330280;"2018-02-24 00:00:00";"330 CLIFTON AVE";44.966;-93.285;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";7;"Loring Park";"Central";3
4006;"Yardville";271118347078;"2018-02-24 00:00:00";"330 QUINCY ST NE";44.995;-93.251;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";3;"St. Anthony East";"Northeast";2
4007;"Yardville";271118354665;"2018-02-25 00:00:00";"2413 POLK ST NE";45.013;-93.245;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";1;"Windom Park";"Northeast";2
4008;"Yardville";271118342046;"2018-02-24 00:00:00";"2414 41ST ST E";44.929;-93.237;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";12;"Standish";"Powderhorn";6
4009;"Yardville";271118351717;"2018-02-24 00:00:00";"2414 4TH ST N";45.004;-93.285;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";5;"Hawthorne";"Near North";1
4010;"Yardville";271118352599;"2018-02-24 00:00:00";"2414 DUPONT AVE N";45.004;-93.293;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";5;"Hawthorne";"Near North";1
4011;"Yardville";271118344496;"2018-02-24 00:00:00";"2414 GRAND ST NE";45.013;-93.27;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";3;"Bottineau";"Northeast";2
4012;"Yardville";271118349289;"2018-02-24 00:00:00";"2414 OAKLAND AVE S";44.958;-93.267;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";6;"Phillips West";"Phillips";3
4013;"Yardville";271118351351;"2018-02-24 00:00:00";"2414 PILLSBURY AVE";44.958;-93.281;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";10;"Whittier";"Powderhorn";3
4014;"Yardville";271118318096;"2018-02-24 00:00:00";"2414 THOMAS AVE N";45.005;-93.313;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";5;"Willard - Hay";"Near North";1
4015;"Yardville";271118359450;"2018-02-25 00:00:00";"2415 16TH AVE S";44.958;-93.251;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";9;"East Phillips";"Phillips";3
4016;"Yardville";271118355939;"2018-02-25 00:00:00";"2415 6TH ST N";45.004;-93.287;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";5;"Hawthorne";"Near North";1
4017;"Yardville";271118354674;"2018-02-25 00:00:00";"2415 FILLMORE ST NE";45.013;-93.242;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";1;"Windom Park";"Northeast";2
4018;"Yardville";271118358149;"2018-02-25 00:00:00";"2415 GARFIELD AVE S";44.959;-93.287;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";10;"Whittier";"Powderhorn";3
4019;"Yardville";271118355343;"2018-02-25 00:00:00";"2415 MADISON ST NE";45.013;-93.254;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";1;"Holland";"Northeast";2
4020;"Yardville";271118354666;"2018-02-25 00:00:00";"2415 POLK ST NE";45.013;-93.245;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";1;"Windom Park";"Northeast";2
4021;"Yardville";271118345964;"2018-02-24 00:00:00";"2416 5TH AVE S";44.958;-93.269;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";6;"Phillips West";"Phillips";3
4022;"Yardville";271118346287;"2018-02-24 00:00:00";"2416 6TH ST NE";45.013;-93.259;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";1;"Holland";"Northeast";2
4023;"Yardville";271118352303;"2018-02-24 00:00:00";"2416 BRYANT AVE N";45.004;-93.291;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";5;"Hawthorne";"Near North";1
4024;"Yardville";271118348853;"2018-02-24 00:00:00";"2416 CLINTON AVE S";44.959;-93.272;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";10;"Whittier";"Powderhorn";3
4025;"Yardville";271118348808;"2018-02-24 00:00:00";"2416 FREMONT AVE S";44.959;-93.297;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";7;"East Isles";"Calhoun Isle";3
4026;"Yardville";271118352021;"2018-02-24 00:00:00";"2416 HARRIET AVE S";44.959;-93.286;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";10;"Whittier";"Powderhorn";3
4027;"Yardville";271118349288;"2018-02-24 00:00:00";"2416 OAKLAND AVE S";44.958;-93.266;2;"478.1000(b)";"Snow emergency parking restrictions - even number address";6;"Phillips West";"Phillips";3
4028;"Yardville";271118354698;"2018-02-25 00:00:00";"2417 CLINTON AVE S";44.959;-93.271;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";10;"Whittier";"Powderhorn";3
4029;"Yardville";271118354675;"2018-02-25 00:00:00";"2417 FILLMORE ST NE";45.013;-93.242;3;"478.1000(c)";"Snow emergency parking restrictions - odd number address";1;"Windom Park";"Northeast";2
